Date,time,latitude,longitude,sstAnom,site
11/24/21,2021-11-24T09:00:00Z,38.3,-74.64,1.162,RTWB
11/25/21,2021-11-25T09:00:00Z,38.3,-74.64,1.241,RTWB
11/26/21,2021-11-26T09:00:00Z,38.3,-74.64,1.04,RTWB
11/27/21,2021-11-27T09:00:00Z,38.3,-74.64,0.925,RTWB
11/28/21,2021-11-28T09:00:00Z,38.3,-74.64,0.312,RTWB
11/29/21,2021-11-29T09:00:00Z,38.3,-74.64,-0.416,RTWB
11/30/21,2021-11-30T09:00:00Z,38.3,-74.64,-0.466,RTWB
12/1/21,2021-12-01T09:00:00Z,38.3,-74.64,-0.427,RTWB
12/2/21,2021-12-02T09:00:00Z,38.3,-74.64,-0.337,RTWB
12/3/21,2021-12-03T09:00:00Z,38.3,-74.64,-0.874,RTWB
12/4/21,2021-12-04T09:00:00Z,38.3,-74.64,-0.642,RTWB
12/5/21,2021-12-05T09:00:00Z,38.3,-74.64,-0.594,RTWB
12/6/21,2021-12-06T09:00:00Z,38.3,-74.64,-0.1,RTWB
12/7/21,2021-12-07T09:00:00Z,38.3,-74.64,0.579,RTWB
12/8/21,2021-12-08T09:00:00Z,38.3,-74.64,0.657,RTWB
12/9/21,2021-12-09T09:00:00Z,38.3,-74.64,0.845,RTWB
12/10/21,2021-12-10T09:00:00Z,38.3,-74.64,1.012,RTWB
12/11/21,2021-12-11T09:00:00Z,38.3,-74.64,0.89,RTWB
12/12/21,2021-12-12T09:00:00Z,38.3,-74.64,1.109,RTWB
12/13/21,2021-12-13T09:00:00Z,38.3,-74.64,1.566,RTWB
12/14/21,2021-12-14T09:00:00Z,38.3,-74.64,1.54,RTWB
12/15/21,2021-12-15T09:00:00Z,38.3,-74.64,1.624,RTWB
12/16/21,2021-12-16T09:00:00Z,38.3,-74.64,1.687,RTWB
12/17/21,2021-12-17T09:00:00Z,38.3,-74.64,1.696,RTWB
12/18/21,2021-12-18T09:00:00Z,38.3,-74.64,1.452,RTWB
12/19/21,2021-12-19T09:00:00Z,38.3,-74.64,1.142,RTWB
12/20/21,2021-12-20T09:00:00Z,38.3,-74.64,0.733,RTWB
12/21/21,2021-12-21T09:00:00Z,38.3,-74.64,0.446,RTWB
12/22/21,2021-12-22T09:00:00Z,38.3,-74.64,1.256,RTWB
12/23/21,2021-12-23T09:00:00Z,38.3,-74.64,1.597,RTWB
