date,daily_occurrence,site,device_type
1/17/22,0,RTWB,RealTime
1/18/22,0,RTWB,RealTime
1/19/22,0,RTWB,RealTime
1/20/22,0,RTWB,RealTime
1/21/22,0,RTWB,RealTime
1/22/22,0,RTWB,RealTime
1/23/22,0,RTWB,RealTime
1/24/22,0,RTWB,RealTime
1/25/22,0,RTWB,RealTime
1/26/22,0,RTWB,RealTime
1/27/22,0,RTWB,RealTime
1/28/22,0,RTWB,RealTime
1/29/22,0,RTWB,RealTime
1/30/22,0,RTWB,RealTime
2/1/22,0,RTWB,RealTime
2/2/22,0,RTWB,RealTime
2/3/22,0,RTWB,RealTime
2/4/22,0,RTWB,RealTime
2/5/22,0,RTWB,RealTime
2/6/22,0,RTWB,RealTime
2/7/22,0,RTWB,RealTime
2/8/22,0,RTWB,RealTime
2/9/22,1,RTWB,RealTime
2/10/22,0,RTWB,RealTime
2/11/22,0,RTWB,RealTime
2/12/22,0,RTWB,RealTime
2/13/22,0,RTWB,RealTime
2/14/22,1,RTWB,RealTime
2/15/22,0,RTWB,RealTime
2/16/22,0,RTWB,RealTime
2/17/22,0,RTWB,RealTime
2/18/22,0,RTWB,RealTime
2/19/22,0,RTWB,RealTime
2/20/22,0,RTWB,RealTime
2/21/22,0,RTWB,RealTime
2/22/22,0,RTWB,RealTime
2/23/22,0,RTWB,RealTime
2/24/22,1,RTWB,RealTime
2/25/22,0,RTWB,RealTime
2/26/22,0,RTWB,RealTime
2/27/22,0,RTWB,RealTime
2/28/22,0,RTWB,RealTime
3/1/22,0,RTWB,RealTime
3/2/22,0,RTWB,RealTime
3/3/22,0,RTWB,RealTime
3/4/22,0,RTWB,RealTime
3/5/22,1,RTWB,RealTime
3/6/22,0,RTWB,RealTime
3/7/22,0,RTWB,RealTime
3/8/22,0,RTWB,RealTime
3/9/22,0,RTWB,RealTime
3/10/22,0,RTWB,RealTime
3/11/22,0,RTWB,RealTime
3/12/22,0,RTWB,RealTime
3/13/22,0,RTWB,RealTime
3/14/22,1,RTWB,RealTime
3/15/22,0,RTWB,RealTime
3/16/22,1,RTWB,RealTime
3/17/22,0,RTWB,RealTime
3/18/22,1,RTWB,RealTime
3/19/22,0,RTWB,RealTime
3/20/22,0,RTWB,RealTime
3/21/22,0,RTWB,RealTime
3/22/22,0,RTWB,RealTime
3/24/22,0,RTWB,RealTime
3/25/22,0,RTWB,RealTime
3/26/22,1,RTWB,RealTime
3/27/22,0,RTWB,RealTime
3/28/22,0,RTWB,RealTime
3/29/22,0,RTWB,RealTime
3/30/22,0,RTWB,RealTime
3/31/22,0,RTWB,RealTime
4/1/22,0,RTWB,RealTime
4/2/22,0,RTWB,RealTime
4/3/22,0,RTWB,RealTime
4/4/22,0,RTWB,RealTime
4/5/22,0,RTWB,RealTime
4/6/22,0,RTWB,RealTime
4/7/22,0,RTWB,RealTime
4/8/22,0,RTWB,RealTime
4/9/22,0,RTWB,RealTime
4/10/22,0,RTWB,RealTime
4/11/22,0,RTWB,RealTime
4/12/22,0,RTWB,RealTime
4/13/22,0,RTWB,RealTime
4/14/22,0,RTWB,RealTime
4/15/22,0,RTWB,RealTime
4/16/22,0,RTWB,RealTime
4/17/22,0,RTWB,RealTime
4/18/22,0,RTWB,RealTime
4/19/22,0,RTWB,RealTime
4/20/22,0,RTWB,RealTime
4/21/22,0,RTWB,RealTime
4/22/22,0,RTWB,RealTime
4/23/22,0,RTWB,RealTime
4/24/22,0,RTWB,RealTime
4/25/22,0,RTWB,RealTime
4/26/22,0,RTWB,RealTime
4/27/22,0,RTWB,RealTime
4/28/22,0,RTWB,RealTime
4/29/22,0,RTWB,RealTime
4/30/22,0,RTWB,RealTime
5/1/22,0,RTWB,RealTime
5/2/22,0,RTWB,RealTime
5/3/22,0,RTWB,RealTime
5/4/22,0,RTWB,RealTime
5/5/22,0,RTWB,RealTime
5/6/22,0,RTWB,RealTime
5/7/22,0,RTWB,RealTime
5/8/22,0,RTWB,RealTime
5/9/22,0,RTWB,RealTime
5/10/22,0,RTWB,RealTime
5/11/22,0,RTWB,RealTime
5/12/22,0,RTWB,RealTime
5/13/22,0,RTWB,RealTime
5/14/22,0,RTWB,RealTime
5/15/22,0,RTWB,RealTime
5/16/22,0,RTWB,RealTime
5/17/22,0,RTWB,RealTime
5/18/22,0,RTWB,RealTime
5/19/22,0,RTWB,RealTime
5/20/22,0,RTWB,RealTime
5/21/22,0,RTWB,RealTime
5/22/22,0,RTWB,RealTime
5/23/22,0,RTWB,RealTime
5/24/22,0,RTWB,RealTime
5/25/22,0,RTWB,RealTime
5/26/22,0,RTWB,RealTime
5/27/22,0,RTWB,RealTime
5/28/22,0,RTWB,RealTime
5/29/22,0,RTWB,RealTime
5/30/22,0,RTWB,RealTime
5/31/22,0,RTWB,RealTime
6/1/22,0,RTWB,RealTime
6/2/22,0,RTWB,RealTime
6/3/22,0,RTWB,RealTime
6/4/22,0,RTWB,RealTime
6/5/22,0,RTWB,RealTime
6/6/22,0,RTWB,RealTime
6/7/22,0,RTWB,RealTime
6/8/22,0,RTWB,RealTime
6/9/22,0,RTWB,RealTime
6/10/22,0,RTWB,RealTime
6/11/22,0,RTWB,RealTime
6/12/22,0,RTWB,RealTime
6/13/22,0,RTWB,RealTime
6/14/22,0,RTWB,RealTime
6/15/22,0,RTWB,RealTime
6/16/22,0,RTWB,RealTime
6/17/22,0,RTWB,RealTime
6/18/22,0,RTWB,RealTime
6/19/22,0,RTWB,RealTime
6/20/22,0,RTWB,RealTime
6/21/22,0,RTWB,RealTime
6/22/22,0,RTWB,RealTime
6/23/22,0,RTWB,RealTime
6/24/22,0,RTWB,RealTime
6/25/22,0,RTWB,RealTime
6/26/22,0,RTWB,RealTime
6/27/22,0,RTWB,RealTime
6/28/22,0,RTWB,RealTime
6/29/22,0,RTWB,RealTime
6/30/2022,0,RTWB,RealTime
7/1/22,0,RTWB,RealTime
7/2/22,0,RTWB,RealTime
7/3/22,0,RTWB,RealTime
7/4/22,0,RTWB,RealTime
7/5/22,0,RTWB,RealTime
7/6/22,0,RTWB,RealTime
7/7/22,0,RTWB,RealTime
7/8/22,0,RTWB,RealTime
7/9/22,0,RTWB,RealTime
7/10/22,0,RTWB,RealTime
7/11/22,0,RTWB,RealTime
7/12/22,0,RTWB,RealTime
7/13/22,0,RTWB,RealTime
7/14/22,0,RTWB,RealTime
7/15/22,0,RTWB,RealTime
7/16/22,0,RTWB,RealTime
7/17/22,0,RTWB,RealTime
7/18/22,0,RTWB,RealTime
7/19/22,0,RTWB,RealTime
7/19/22,0,RTWB,RealTime
7/20/22,0,RTWB,RealTime
7/20/22,0,RTWB,RealTime
7/21/22,0,RTWB,RealTime
7/21/22,0,RTWB,RealTime
7/22/22,0,RTWB,RealTime
7/22/22,0,RTWB,RealTime
7/23/22,0,RTWB,RealTime
7/24/22,0,RTWB,RealTime
7/25/22,0,RTWB,RealTime
7/26/22,0,RTWB,RealTime
7/27/22,0,RTWB,RealTime
7/28/22,0,RTWB,RealTime
7/29/22,0,RTWB,RealTime
7/30/22,0,RTWB,RealTime
7/31/22,0,RTWB,RealTime
8/1/22,0,RTWB,RealTime
8/2/22,0,RTWB,RealTime
8/3/22,0,RTWB,RealTime
8/4/22,0,RTWB,RealTime
8/5/22,1,RTWB,RealTime
8/6/22,1,RTWB,RealTime
8/7/22,0,RTWB,RealTime
8/8/22,0,RTWB,RealTime
8/9/22,0,RTWB,RealTime
8/10/22,0,RTWB,RealTime
8/11/22,0,RTWB,RealTime
8/12/22,0,RTWB,RealTime
8/13/22,0,RTWB,RealTime
8/14/22,0,RTWB,RealTime
8/15/22,0,RTWB,RealTime
8/16/22,0,RTWB,RealTime
8/17/22,0,RTWB,RealTime
8/18/22,0,RTWB,RealTime
8/19/22,0,RTWB,RealTime
8/20/22,0,RTWB,RealTime
8/21/22,0,RTWB,RealTime
8/22/22,0,RTWB,RealTime
8/23/22,0,RTWB,RealTime
8/24/22,0,RTWB,RealTime
8/25/22,0,RTWB,RealTime
8/26/22,0,RTWB,RealTime
8/27/22,0,RTWB,RealTime
8/28/22,0,RTWB,RealTime
8/29/22,0,RTWB,RealTime
8/30/22,0,RTWB,RealTime
8/31/22,0,RTWB,RealTime
9/1/22,0,RTWB,RealTime
9/2/22,0,RTWB,RealTime
9/3/22,0,RTWB,RealTime
9/4/22,0,RTWB,RealTime
9/5/22,0,RTWB,RealTime
9/6/22,0,RTWB,RealTime
9/7/22,0,RTWB,RealTime
9/8/22,0,RTWB,RealTime
9/9/22,0,RTWB,RealTime
9/10/22,0,RTWB,RealTime
9/11/22,0,RTWB,RealTime
9/12/22,0,RTWB,RealTime
9/13/22,0,RTWB,RealTime
9/14/22,0,RTWB,RealTime
9/15/22,0,RTWB,RealTime
9/16/22,0,RTWB,RealTime
9/17/22,0,RTWB,RealTime
9/18/22,0,RTWB,RealTime
9/19/22,0,RTWB,RealTime
9/20/22,0,RTWB,RealTime
9/21/22,0,RTWB,RealTime
9/22/22,0,RTWB,RealTime
9/23/22,0,RTWB,RealTime
9/24/22,0,RTWB,RealTime
9/25/22,0,RTWB,RealTime
9/26/22,0,RTWB,RealTime
9/27/22,0,RTWB,RealTime
9/28/22,0,RTWB,RealTime
9/29/22,0,RTWB,RealTime
9/30/22,0,RTWB,RealTime
10/1/22,0,RTWB,RealTime
10/2/22,0,RTWB,RealTime
10/3/22,0,RTWB,RealTime
10/4/22,0,RTWB,RealTime
10/5/22,0,RTWB,RealTime
10/6/22,0,RTWB,RealTime
10/7/22,0,RTWB,RealTime
10/8/22,0,RTWB,RealTime
10/9/22,0,RTWB,RealTime
10/10/22,0,RTWB,RealTime
10/11/22,0,RTWB,RealTime
10/12/22,0,RTWB,RealTime
10/13/22,0,RTWB,RealTime
10/14/22,0,RTWB,RealTime
10/15/22,0,RTWB,RealTime
10/16/22,0,RTWB,RealTime
10/17/22,0,RTWB,RealTime
10/18/22,0,RTWB,RealTime
10/19/22,0,RTWB,RealTime
10/20/22,0,RTWB,RealTime
10/21/22,0,RTWB,RealTime
10/22/22,0,RTWB,RealTime
10/23/22,0,RTWB,RealTime
10/24/22,0,RTWB,RealTime
10/25/22,0,RTWB,RealTime
10/26/22,0,RTWB,RealTime
10/27/22,0,RTWB,RealTime
10/28/22,0,RTWB,RealTime
10/29/22,0,RTWB,RealTime
10/30/22,0,RTWB,RealTime
10/31/22,0,RTWB,RealTime
11/1/22,0,RTWB,RealTime
11/2/22,0,RTWB,RealTime
11/3/22,0,RTWB,RealTime
11/4/22,0,RTWB,RealTime
11/5/22,0,RTWB,RealTime
11/6/22,0,RTWB,RealTime
11/7/22,0,RTWB,RealTime
11/8/22,0,RTWB,RealTime
11/9/22,0,RTWB,RealTime
11/10/22,0,RTWB,RealTime
11/11/22,0,RTWB,RealTime
11/12/22,0,RTWB,RealTime
11/13/22,0,RTWB,RealTime
11/14/22,0,RTWB,RealTime
11/15/22,0,RTWB,RealTime
11/16/22,1,RTWB,RealTime
11/17/22,0,RTWB,RealTime
11/18/22,0,RTWB,RealTime
11/19/22,0,RTWB,RealTime
11/20/22,0,RTWB,RealTime
11/21/22,0,RTWB,RealTime
11/22/22,0,RTWB,RealTime
11/23/22,0,RTWB,RealTime
11/24/22,0,RTWB,RealTime
11/25/22,0,RTWB,RealTime
11/26/22,0,RTWB,RealTime
11/27/22,0,RTWB,RealTime
11/28/22,1,RTWB,RealTime
11/29/22,0,RTWB,RealTime
11/30/22,0,RTWB,RealTime
12/1/22,0,RTWB,RealTime
12/2/22,0,RTWB,RealTime
12/3/22,0,RTWB,RealTime
12/4/22,0,RTWB,RealTime
12/5/22,0,RTWB,RealTime
12/6/22,0,RTWB,RealTime
12/7/22,0,RTWB,RealTime
12/8/22,0,RTWB,RealTime
12/9/22,0,RTWB,RealTime
12/10/22,1,RTWB,RealTime
12/11/22,1,RTWB,RealTime
12/12/22,0,RTWB,RealTime
12/13/22,1,RTWB,RealTime
12/14/22,0,RTWB,RealTime
12/15/22,0,RTWB,RealTime
12/16/22,0,RTWB,RealTime
12/17/22,0,RTWB,RealTime
12/18/22,0,RTWB,RealTime
12/19/22,0,RTWB,RealTime
12/20/22,1,RTWB,RealTime
12/21/22,0,RTWB,RealTime
12/22/22,0,RTWB,RealTime
12/23/22,0,RTWB,RealTime
12/24/22,0,RTWB,RealTime
12/25/22,0,RTWB,RealTime
12/26/22,0,RTWB,RealTime
12/27/22,0,RTWB,RealTime
12/28/22,1,RTWB,RealTime
12/29/22,1,RTWB,RealTime
12/30/22,1,RTWB,RealTime
12/31/22,1,RTWB,RealTime
1/1/23,1,RTWB,RealTime
1/2/23,0,RTWB,RealTime
1/3/23,0,RTWB,RealTime
1/4/23,0,RTWB,RealTime
1/5/23,0,RTWB,RealTime
1/6/23,0,RTWB,RealTime
1/7/23,0,RTWB,RealTime
1/8/23,0,RTWB,RealTime
1/9/23,0,RTWB,RealTime
1/10/23,0,RTWB,RealTime
1/11/23,0,RTWB,RealTime
1/12/23,1,RTWB,RealTime
1/13/23,1,RTWB,RealTime
1/14/23,0,RTWB,RealTime
1/15/23,1,RTWB,RealTime
1/16/23,1,RTWB,RealTime
1/17/23,1,RTWB,RealTime
1/18/23,1,RTWB,RealTime
1/19/23,1,RTWB,RealTime
1/20/23,0,RTWB,RealTime
1/21/23,1,RTWB,RealTime
1/22/23,1,RTWB,RealTime
1/23/23,0,RTWB,RealTime
1/24/23,0,RTWB,RealTime
1/25/23,0,RTWB,RealTime
1/26/23,1,RTWB,RealTime
1/27/23,1,RTWB,RealTime
1/28/23,1,RTWB,RealTime
1/29/23,1,RTWB,RealTime
1/30/23,0,RTWB,RealTime
1/31/23,1,RTWB,RealTime
2/1/23,0,RTWB,RealTime
2/2/23,1,RTWB,RealTime
2/3/23,0,RTWB,RealTime
2/4/23,1,RTWB,RealTime
2/5/23,1,RTWB,RealTime
2/6/23,1,RTWB,RealTime
2/7/23,1,RTWB,RealTime
2/8/23,1,RTWB,RealTime
2/9/23,1,RTWB,RealTime
2/10/23,0,RTWB,RealTime
2/11/23,0,RTWB,RealTime
2/12/23,0,RTWB,RealTime
2/13/23,1,RTWB,RealTime
2/14/23,1,RTWB,RealTime
2/15/23,1,RTWB,RealTime
2/16/23,1,RTWB,RealTime
2/17/23,1,RTWB,RealTime
2/18/23,1,RTWB,RealTime
2/19/23,1,RTWB,RealTime
2/20/23,0,RTWB,RealTime
2/21/23,1,RTWB,RealTime
2/22/23,0,RTWB,RealTime
2/23/23,1,RTWB,RealTime
2/24/23,1,RTWB,RealTime
2/25/23,0,RTWB,RealTime
2/26/23,0,RTWB,RealTime
2/27/23,1,RTWB,RealTime
2/28/23,1,RTWB,RealTime
3/1/23,1,RTWB,RealTime
3/2/23,1,RTWB,RealTime
3/3/23,1,RTWB,RealTime
3/4/23,1,RTWB,RealTime
3/5/23,1,RTWB,RealTime
3/6/23,1,RTWB,RealTime
3/7/23,1,RTWB,RealTime
3/8/23,0,RTWB,RealTime
3/9/23,1,RTWB,RealTime
3/10/23,1,RTWB,RealTime
3/11/23,1,RTWB,RealTime
3/12/23,1,RTWB,RealTime
3/13/23,1,RTWB,RealTime
3/14/23,0,RTWB,RealTime
3/15/23,0,RTWB,RealTime
3/16/23,0,RTWB,RealTime
3/17/23,0,RTWB,RealTime
3/18/23,0,RTWB,RealTime
3/19/23,0,RTWB,RealTime
3/20/23,0,RTWB,RealTime
3/21/23,0,RTWB,RealTime
3/22/23,0,RTWB,RealTime
3/23/23,0,RTWB,RealTime
3/24/23,0,RTWB,RealTime
3/25/23,0,RTWB,RealTime
3/26/23,0,RTWB,RealTime
3/27/23,0,RTWB,RealTime
3/28/23,0,RTWB,RealTime
3/29/23,0,RTWB,RealTime
3/30/23,0,RTWB,RealTime
3/31/23,0,RTWB,RealTime
4/1/23,0,RTWB,RealTime
4/2/23,0,RTWB,RealTime
4/3/23,0,RTWB,RealTime
4/4/23,0,RTWB,RealTime
4/5/23,0,RTWB,RealTime
4/6/23,0,RTWB,RealTime
4/7/23,1,RTWB,RealTime
4/8/23,0,RTWB,RealTime
4/9/23,0,RTWB,RealTime
4/10/23,0,RTWB,RealTime
4/11/23,0,RTWB,RealTime
4/12/23,0,RTWB,RealTime
4/13/23,0,RTWB,RealTime
4/14/23,0,RTWB,RealTime
4/15/23,0,RTWB,RealTime
4/16/23,0,RTWB,RealTime
4/17/23,0,RTWB,RealTime
4/18/23,0,RTWB,RealTime
4/19/23,0,RTWB,RealTime
4/20/23,0,RTWB,RealTime
4/20/23,0,A7M,Archival
4/20/23,0,A2M,Archival
4/20/23,0,T2M,Archival
4/21/23,0,RTWB,RealTime
4/21/23,0,A7M,Archival
4/21/23,0,A2M,Archival
4/21/23,0,T2M,Archival
4/22/23,0,RTWB,RealTime
4/22/23,0,A7M,Archival
4/22/23,0,A2M,Archival
4/22/23,0,T2M,Archival
4/23/23,0,RTWB,RealTime
4/23/23,0,A7M,Archival
4/23/23,0,A2M,Archival
4/23/23,0,T2M,Archival
4/24/23,0,RTWB,RealTime
4/24/23,0,A7M,Archival
4/24/23,0,A2M,Archival
4/24/23,0,T2M,Archival
4/25/23,0,RTWB,RealTime
4/25/23,0,A7M,Archival
4/25/23,0,A2M,Archival
4/25/23,0,T2M,Archival
4/26/23,0,RTWB,RealTime
4/26/23,0,A7M,Archival
4/26/23,0,A2M,Archival
4/26/23,0,T2M,Archival
4/27/23,0,RTWB,RealTime
4/27/23,0,A7M,Archival
4/27/23,0,A2M,Archival
4/27/23,0,T2M,Archival
4/28/23,0,RTWB,RealTime
4/28/23,0,A7M,Archival
4/28/23,0,A2M,Archival
4/28/23,0,T2M,Archival
4/29/23,0,RTWB,RealTime
4/29/23,0,A7M,Archival
4/29/23,0,A2M,Archival
4/29/23,0,T2M,Archival
4/30/23,0,RTWB,RealTime
4/30/23,0,A7M,Archival
4/30/23,0,A2M,Archival
4/30/23,0,T2M,Archival
5/1/23,0,RTWB,RealTime
5/1/23,0,A7M,Archival
5/1/23,0,A2M,Archival
5/1/23,0,T2M,Archival
5/2/23,0,RTWB,RealTime
5/2/23,0,A7M,Archival
5/2/23,0,A2M,Archival
5/2/23,0,T2M,Archival
5/3/23,0,RTWB,RealTime
5/3/23,0,A7M,Archival
5/3/23,0,A2M,Archival
5/3/23,0,T2M,Archival
5/4/23,0,RTWB,RealTime
5/4/23,0,A7M,Archival
5/4/23,0,A2M,Archival
5/4/23,0,T2M,Archival
5/5/23,0,RTWB,RealTime
5/5/23,0,A7M,Archival
5/5/23,0,A2M,Archival
5/5/23,0,T2M,Archival
5/6/23,0,RTWB,RealTime
5/6/23,0,A7M,Archival
5/6/23,0,A2M,Archival
5/6/23,0,T2M,Archival
5/7/23,0,RTWB,RealTime
5/7/23,0,A7M,Archival
5/7/23,0,A2M,Archival
5/7/23,0,T2M,Archival
5/8/23,0,RTWB,RealTime
5/8/23,0,A7M,Archival
5/8/23,0,A2M,Archival
5/8/23,0,T2M,Archival
5/9/23,0,RTWB,RealTime
5/9/23,0,A7M,Archival
5/9/23,0,A2M,Archival
5/9/23,0,T2M,Archival
5/10/23,0,RTWB,RealTime
5/10/23,0,A7M,Archival
5/10/23,0,A2M,Archival
5/10/23,0,T2M,Archival
5/11/23,0,RTWB,RealTime
5/11/23,0,A7M,Archival
5/11/23,0,A2M,Archival
5/11/23,0,T2M,Archival
5/12/23,0,RTWB,RealTime
5/12/23,0,A7M,Archival
5/12/23,0,A2M,Archival
5/12/23,0,T2M,Archival
5/13/23,0,RTWB,RealTime
5/13/23,0,A7M,Archival
5/13/23,0,A2M,Archival
5/13/23,0,T2M,Archival
5/14/23,0,RTWB,RealTime
5/14/23,0,A7M,Archival
5/14/23,0,A2M,Archival
5/14/23,0,T2M,Archival
5/15/23,0,RTWB,RealTime
5/15/23,0,A7M,Archival
5/15/23,0,A2M,Archival
5/15/23,0,T2M,Archival
5/16/23,0,RTWB,RealTime
5/16/23,0,A7M,Archival
5/16/23,0,A2M,Archival
5/16/23,0,T2M,Archival
5/17/23,0,RTWB,RealTime
5/17/23,0,A7M,Archival
5/17/23,0,A2M,Archival
5/17/23,0,T2M,Archival
5/18/23,0,RTWB,RealTime
5/18/23,0,A7M,Archival
5/18/23,0,A2M,Archival
5/18/23,0,T2M,Archival
5/19/23,0,RTWB,RealTime
5/19/23,0,A7M,Archival
5/19/23,0,A2M,Archival
5/19/23,0,T2M,Archival
5/20/23,0,RTWB,RealTime
5/20/23,0,A7M,Archival
5/20/23,0,A2M,Archival
5/20/23,0,T2M,Archival
5/21/23,0,RTWB,RealTime
5/21/23,0,A7M,Archival
5/21/23,0,A2M,Archival
5/21/23,0,T2M,Archival
5/22/23,0,RTWB,RealTime
5/22/23,0,A7M,Archival
5/22/23,0,A2M,Archival
5/22/23,0,T2M,Archival
5/23/23,0,RTWB,RealTime
5/23/23,0,A7M,Archival
5/23/23,0,A2M,Archival
5/23/23,0,T2M,Archival
5/24/23,0,RTWB,RealTime
5/24/23,0,A7M,Archival
5/24/23,0,A2M,Archival
5/24/23,0,T2M,Archival
5/25/23,0,RTWB,RealTime
5/25/23,0,A7M,Archival
5/25/23,0,A2M,Archival
5/25/23,0,T2M,Archival
5/26/23,0,RTWB,RealTime
5/26/23,0,A7M,Archival
5/26/23,0,A2M,Archival
5/26/23,0,T2M,Archival
5/27/23,0,RTWB,RealTime
5/27/23,0,A7M,Archival
5/27/23,0,A2M,Archival
5/27/23,0,T2M,Archival
5/28/23,0,RTWB,RealTime
5/28/23,0,A7M,Archival
5/28/23,0,A2M,Archival
5/28/23,0,T2M,Archival
5/29/23,0,RTWB,RealTime
5/29/23,0,A7M,Archival
5/29/23,0,A2M,Archival
5/29/23,0,T2M,Archival
5/30/23,0,RTWB,RealTime
5/30/23,0,A7M,Archival
5/30/23,0,A2M,Archival
5/30/23,0,T2M,Archival
5/31/23,0,RTWB,RealTime
5/31/23,0,A7M,Archival
5/31/23,0,A2M,Archival
5/31/23,0,T2M,Archival
6/1/23,0,RTWB,RealTime
6/1/23,0,A7M,Archival
6/1/23,0,A2M,Archival
6/1/23,0,T2M,Archival
6/2/23,0,RTWB,RealTime
6/2/23,0,A7M,Archival
6/2/23,0,A2M,Archival
6/2/23,0,T2M,Archival
6/3/23,0,RTWB,RealTime
6/3/23,0,A7M,Archival
6/3/23,0,A2M,Archival
6/3/23,0,T2M,Archival
6/4/23,0,RTWB,RealTime
6/4/23,0,A7M,Archival
6/4/23,0,A2M,Archival
6/4/23,0,T2M,Archival
6/5/23,0,RTWB,RealTime
6/5/23,0,A7M,Archival
6/5/23,0,A2M,Archival
6/5/23,0,T2M,Archival
6/6/23,0,RTWB,RealTime
6/6/23,0,A7M,Archival
6/6/23,0,A2M,Archival
6/6/23,0,T2M,Archival
6/7/23,0,RTWB,RealTime
6/7/23,0,A7M,Archival
6/7/23,0,A2M,Archival
6/7/23,0,T2M,Archival
6/8/23,0,RTWB,RealTime
6/8/23,0,A7M,Archival
6/8/23,0,A2M,Archival
6/8/23,0,T2M,Archival
6/9/23,0,RTWB,RealTime
6/9/23,0,A7M,Archival
6/9/23,0,A2M,Archival
6/9/23,0,T2M,Archival
6/10/23,0,RTWB,RealTime
6/10/23,0,A7M,Archival
6/10/23,0,A2M,Archival
6/10/23,0,T2M,Archival
6/11/23,0,RTWB,RealTime
6/11/23,0,A7M,Archival
6/11/23,0,A2M,Archival
6/11/23,0,T2M,Archival
6/12/23,0,RTWB,RealTime
6/12/23,0,A7M,Archival
6/12/23,0,A2M,Archival
6/12/23,0,T2M,Archival
6/13/23,0,RTWB,RealTime
6/13/23,0,A7M,Archival
6/13/23,0,A2M,Archival
6/13/23,0,T2M,Archival
6/14/23,0,RTWB,RealTime
6/14/23,0,A7M,Archival
6/14/23,0,A2M,Archival
6/14/23,0,T2M,Archival
6/15/23,0,RTWB,RealTime
6/15/23,0,A7M,Archival
6/15/23,0,A2M,Archival
6/15/23,0,T2M,Archival
6/16/23,0,RTWB,RealTime
6/16/23,0,A7M,Archival
6/16/23,0,A2M,Archival
6/16/23,0,T2M,Archival
6/17/23,0,RTWB,RealTime
6/17/23,0,A7M,Archival
6/17/23,0,A2M,Archival
6/17/23,0,T2M,Archival
6/18/23,0,RTWB,RealTime
6/18/23,0,A7M,Archival
6/18/23,0,A2M,Archival
6/18/23,0,T2M,Archival
6/19/23,0,RTWB,RealTime
6/19/23,0,A7M,Archival
6/19/23,0,A2M,Archival
6/19/23,0,T2M,Archival
6/20/23,0,RTWB,RealTime
6/20/23,0,A7M,Archival
6/20/23,0,A2M,Archival
6/20/23,0,T2M,Archival
6/21/23,0,RTWB,RealTime
6/21/23,0,A7M,Archival
6/21/23,0,A2M,Archival
6/21/23,0,T2M,Archival
6/22/23,0,RTWB,RealTime
6/22/23,0,A7M,Archival
6/22/23,0,A2M,Archival
6/22/23,0,T2M,Archival
6/23/23,0,RTWB,RealTime
6/23/23,0,A7M,Archival
6/23/23,0,A2M,Archival
6/23/23,0,T2M,Archival
6/24/23,0,RTWB,RealTime
6/24/23,0,A7M,Archival
6/24/23,0,A2M,Archival
6/24/23,0,T2M,Archival
6/25/23,0,RTWB,RealTime
6/25/23,0,A7M,Archival
6/25/23,0,A2M,Archival
6/25/23,0,T2M,Archival
6/26/23,0,RTWB,RealTime
6/26/23,0,A7M,Archival
6/26/23,0,A2M,Archival
6/26/23,0,T2M,Archival
6/27/23,0,RTWB,RealTime
6/27/23,0,A7M,Archival
6/27/23,0,A2M,Archival
6/27/23,0,T2M,Archival
6/28/23,0,RTWB,RealTime
6/28/23,0,A7M,Archival
6/28/23,0,A2M,Archival
6/28/23,0,T2M,Archival
6/29/23,0,RTWB,RealTime
6/29/23,0,A7M,Archival
6/29/23,0,A2M,Archival
6/29/23,0,T2M,Archival
6/30/23,0,RTWB,RealTime
6/30/23,0,A7M,Archival
6/30/23,0,A2M,Archival
6/30/23,0,T2M,Archival
7/1/23,0,RTWB,RealTime
7/1/23,0,A7M,Archival
7/1/23,0,A2M,Archival
7/1/23,0,T2M,Archival
7/2/23,0,RTWB,RealTime
7/2/23,0,A7M,Archival
7/2/23,0,A2M,Archival
7/2/23,0,T2M,Archival
7/3/23,0,RTWB,RealTime
7/3/23,0,A7M,Archival
7/3/23,0,A2M,Archival
7/3/23,0,T2M,Archival
7/4/23,0,RTWB,RealTime
7/4/23,0,A7M,Archival
7/4/23,0,A2M,Archival
7/4/23,0,T2M,Archival
7/5/23,0,RTWB,RealTime
7/5/23,0,A7M,Archival
7/5/23,0,A2M,Archival
7/5/23,0,T2M,Archival
7/6/23,0,RTWB,RealTime
7/6/23,0,A7M,Archival
7/6/23,0,A2M,Archival
7/6/23,0,T2M,Archival
7/7/23,0,RTWB,RealTime
7/7/23,0,A7M,Archival
7/7/23,0,A2M,Archival
7/7/23,0,T2M,Archival
7/8/23,0,RTWB,RealTime
7/8/23,0,A7M,Archival
7/8/23,0,A2M,Archival
7/8/23,0,T2M,Archival
7/9/23,0,RTWB,RealTime
7/9/23,0,A7M,Archival
7/9/23,0,A2M,Archival
7/9/23,0,T2M,Archival
7/10/23,0,RTWB,RealTime
7/10/23,0,A7M,Archival
7/10/23,0,A2M,Archival
7/10/23,0,T2M,Archival
7/11/23,0,RTWB,RealTime
7/11/23,0,A7M,Archival
7/11/23,0,A2M,Archival
7/11/23,0,T2M,Archival
7/12/23,0,RTWB,RealTime
7/12/23,0,A7M,Archival
7/12/23,0,A2M,Archival
7/12/23,0,T2M,Archival
7/13/23,0,RTWB,RealTime
7/13/23,0,A7M,Archival
7/13/23,0,A2M,Archival
7/13/23,0,T2M,Archival
7/14/23,0,RTWB,RealTime
7/14/23,0,A7M,Archival
7/14/23,0,A2M,Archival
7/14/23,0,T2M,Archival
7/15/23,0,RTWB,RealTime
