Date,Year,Month,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,DailyOccurrence,Site,DeviceType,Period
2/22/16,2016,2,7.903850555,7.492647648,33.29089737,-0.011422303,-0.202902511,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/22/16,2016,2,6.928328991,6.048507214,32.50242615,-0.02514,-0.185403407,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/22/16,2016,2,6.007259369,5.101457119,31.88714027,-0.03774176,-0.167697147,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/23/16,2016,2,8.054067612,7.652033329,33.60092545,-0.011167619,-0.119745493,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/23/16,2016,2,6.474596024,6.269175053,32.99938965,-0.00587,-0.093205594,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/23/16,2016,2,5.173507214,5.195937634,32.13681412,0.000934601,-0.066988662,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/24/16,2016,2,7.571151733,7.724816799,33.65900803,0.004268474,0.032308046,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/24/16,2016,2,6.003461361,6.10260582,32.82142639,0.00283,0.075274803,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/24/16,2016,2,4.589217663,5.310695171,31.90373802,0.030061563,0.116529673,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/25/16,2016,2,7.57359457,7.456292629,33.53279495,-0.003258387,-0.023669561,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/25/16,2016,2,6.433172703,5.991416931,32.77511597,-0.01262,-0.033233579,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/25/16,2016,2,5.044476986,5.088530064,31.59235382,0.001835545,-0.049287241,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/26/16,2016,2,9.115830421,7.756786346,33.16354752,-0.037751224,-0.363054544,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/26/16,2016,2,7.875589371,6.736438751,32.73535156,-0.03255,-0.41263631,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/26/16,2016,2,6.461379528,5.755680084,32.10678864,-0.029404143,-0.464230865,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/27/16,2016,2,9.155041695,7.046571255,32.93020248,-0.058568623,-0.372947603,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/27/16,2016,2,8.107162476,6.637419224,32.66348648,-0.04199,-0.384521484,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/27/16,2016,2,6.402992725,5.841262817,32.28138351,-0.023405413,-0.385244101,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/28/16,2016,2,8.919077873,7.000435352,32.95891953,-0.053295626,-0.323996753,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/28/16,2016,2,8.190545082,6.524152756,32.52474976,-0.04761,-0.330065966,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/28/16,2016,2,6.625721455,5.76981163,31.98610497,-0.035662909,-0.337707132,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/29/16,2016,2,7.488955975,6.012104511,32.54137421,-0.0422,-0.304784745,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/1/16,2016,3,9.007044792,6.573960781,32.6801796,-0.067585667,-0.279304087,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/1/16,2016,3,7.986009121,6.043404102,32.49104691,-0.0555,-0.275295466,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/1/16,2016,3,6.21749258,5.239510059,31.86354828,-0.040749272,-0.268275797,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/2/16,2016,3,9.248515129,6.956522465,32.78624725,-0.063666463,-0.141271099,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/2/16,2016,3,8.19699955,6.253227234,32.49868011,-0.05554,-0.138137087,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/2/16,2016,3,6.804913044,5.580518723,32.11163712,-0.05101643,-0.144539759,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/3/16,2016,3,9.750695229,7.863999844,33.15477753,-0.052408205,-0.309841186,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/3/16,2016,3,8.727109909,6.617206573,32.4344902,-0.06028,-0.309174597,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/3/16,2016,3,6.725907803,5.857691288,31.95053673,-0.036175688,-0.323792309,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/4/16,2016,3,9.659194946,8.075500488,33.20235062,-0.043991513,-0.125697449,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/4/16,2016,3,8.742136955,6.939706326,32.59906769,-0.0515,-0.113534093,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/4/16,2016,3,6.800551891,6.173972607,32.10097122,-0.02610747,-0.098590642,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/5/16,2016,3,9.005788803,8.333436966,33.24277878,-0.01867644,-0.157345966,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/5/16,2016,3,7.807079792,7.057163239,32.48827362,-0.02143,-0.121847846,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/5/16,2016,3,6.551919937,6.218111515,31.87261772,-0.013908684,-0.087961726,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/6/16,2016,3,9.217751503,8.169683456,33.28311157,-0.029113001,-0.164974913,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/6/16,2016,3,7.699853897,6.951721668,32.26541519,-0.02138,-0.132377595,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/6/16,2016,3,6.6751194,5.873841763,30.95535278,-0.033386568,-0.108266085,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/7/16,2016,3,9.209439278,8.212603569,33.23156738,-0.027689881,-0.233571485,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/7/16,2016,3,7.872823715,6.991445065,32.27999496,-0.02518,-0.226504728,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/7/16,2016,3,6.768962383,6.061896801,30.94735146,-0.029461066,-0.228948787,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/8/16,2016,3,9.407915115,8.296205521,33.15395737,-0.030880822,-0.280201316,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/8/16,2016,3,8.452843666,7.291715145,32.24455643,-0.03318,-0.28394857,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/8/16,2016,3,7.007750988,6.468078613,30.92050743,-0.022486349,-0.289997905,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/9/16,2016,3,9.425742149,8.171221733,33.11716461,-0.034847789,-0.21160613,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/9/16,2016,3,8.610836029,7.224869251,32.10190964,-0.0396,-0.197014019,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/9/16,2016,3,7.093158722,6.573715687,30.94252968,-0.02164346,-0.187447563,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/10/16,2016,3,9.573666573,8.105414391,32.82226944,-0.040784783,-0.193160161,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/10/16,2016,3,8.840605736,7.278544903,31.57961082,-0.04463,-0.194506824,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/10/16,2016,3,7.39993906,7.011663914,30.96420288,-0.016178131,-0.201204851,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/11/16,2016,3,9.782897949,8.213763237,32.41130829,-0.043587075,-0.285251409,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/11/16,2016,3,9.063593864,7.674293041,31.4139328,-0.03969,-0.288441807,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/11/16,2016,3,7.669261932,7.683582306,31.13254356,0.000596682,-0.294750065,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/12/16,2016,3,9.970283508,9.108950615,32.14729309,-0.023925914,-0.26435408,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/12/16,2016,3,9.221071243,8.468446732,31.31540871,-0.0215,-0.239650413,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/12/16,2016,3,7.868248463,8.241488457,30.81963158,0.015551666,-0.220870659,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/13/16,2016,3,9.749209404,9.243239403,32.04230118,-0.014054722,-0.232901216,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/13/16,2016,3,9.024046898,8.552987099,31.20145226,-0.01346,-0.221844509,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/13/16,2016,3,7.773390293,8.400761604,30.64737892,0.026140471,-0.215379521,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/14/16,2016,3,9.663413048,9.512207031,32.22481918,-0.004200167,-0.14286159,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/14/16,2016,3,8.996958733,8.724328041,31.25638008,-0.00779,-0.121916234,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/14/16,2016,3,7.710772991,8.441140175,30.81591988,0.030431966,-0.100533821,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/15/16,2016,3,9.081591606,8.696346283,31.66603851,-0.010701259,-0.002997079,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/15/16,2016,3,8.177670479,7.70149231,30.6417141,-0.01361,0.044421732,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/15/16,2016,3,6.703250885,6.875268936,30.64028358,0.007167419,0.072128884,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/16/16,2016,3,8.51759243,8.64311409,31.72335815,0.003486713,-0.08905834,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/16/16,2016,3,7.593305588,7.799480915,30.6966877,0.00589,-0.076455958,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/16/16,2016,3,6.343626022,6.889448643,30.77544594,0.022742609,-0.071085185,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/17/16,2016,3,8.394659996,8.748778343,31.48438835,0.009836621,-0.08523199,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/17/16,2016,3,7.559561253,7.955932617,30.83291435,0.01132,-0.068443127,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/17/16,2016,3,6.416324615,7.283548832,30.91161919,0.036134342,-0.052143112,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/18/16,2016,3,7.925494671,8.907155991,31.82547188,0.02726837,-0.161339805,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/18/16,2016,3,7.118247509,8.160851479,31.12219238,0.02979,-0.142032757,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/18/16,2016,3,6.347563267,7.653982162,30.93490601,0.054434121,-0.131176919,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/19/16,2016,3,7.990468502,8.967819214,32.05199432,0.027148631,-0.144793108,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/19/16,2016,3,7.237830639,8.23883152,31.36723518,0.0286,-0.137195423,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/19/16,2016,3,6.501001358,7.74971962,31.01777649,0.052029928,-0.128172129,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/20/16,2016,3,7.776304722,9.099991798,33.04478073,0.036769085,-0.053527158,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/20/16,2016,3,7.032758713,8.283845901,32.24204636,0.03575,-0.029904051,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/20/16,2016,3,6.526452541,7.567193508,31.78916168,0.043364207,-0.001496534,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/21/16,2016,3,8.048277855,8.143984795,33.42272949,0.002658526,-0.071739137,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/21/16,2016,3,7.096130848,7.202868938,32.82154846,0.00305,-0.035954002,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/21/16,2016,3,6.768308163,6.767289639,32.23832321,-4.24E-05,0.004979886,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/22/16,2016,3,8.003697395,8.003874779,33.37921524,4.93E-06,-0.285658091,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/22/16,2016,3,7.187137127,7.151153564,32.85004044,-0.00103,-0.284570485,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/22/16,2016,3,6.789274693,6.703237534,31.93916893,-0.003584882,-0.286525697,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/23/16,2016,3,8.229439735,7.948005676,33.21712112,-0.007817613,-0.335844904,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/23/16,2016,3,7.497400761,7.195373535,32.19738007,-0.00863,-0.358721763,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/23/16,2016,3,6.926021099,7.128082752,31.1479702,0.008419236,-0.387726635,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/24/16,2016,3,7.871515751,6.855618954,32.91541672,-0.028219355,-0.308371931,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/24/16,2016,3,7.315191269,6.593400478,31.84414101,-0.02062,-0.296341091,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/24/16,2016,3,6.768215179,6.843911648,31.21897888,0.00315402,-0.292509049,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/25/16,2016,3,7.849556446,7.101903439,32.42303467,-0.020768139,-0.194112584,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/25/16,2016,3,7.470711231,7.159318924,31.57625389,-0.0089,-0.17878212,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/25/16,2016,3,6.945150852,7.269291401,31.45984459,0.013505856,-0.17946516,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/26/16,2016,3,7.842195988,7.43478775,32.11354828,-0.011316895,-0.261244595,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/26/16,2016,3,7.534246922,7.572033405,31.57375336,0.00108,-0.24503614,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/26/16,2016,3,7.021270275,7.677688122,31.58394623,0.027350744,-0.235645115,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/27/16,2016,3,7.552947521,7.911951065,32.47065735,0.009972321,-0.158684313,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/27/16,2016,3,6.994937897,7.618384838,31.77685738,0.01781,-0.124764264,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/27/16,2016,3,6.468393326,7.529844284,31.44325447,0.044227123,-0.094735093,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/28/16,2016,3,7.553419113,8.323486328,32.87135696,0.021390756,-0.016999383,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/28/16,2016,3,6.848106384,8.061083794,31.81588936,0.03466,0.000228067,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/28/16,2016,3,6.390622616,8.025425911,31.32517242,0.068116804,0.012750763,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/29/16,2016,3,7.657601833,8.258364677,32.7526741,0.016687857,-0.29628852,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
3/29/16,2016,3,6.978219986,7.931484699,31.86491966,0.02724,-0.316392422,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
3/29/16,2016,3,6.514863968,7.795714855,31.24354744,0.053368787,-0.340552062,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/30/16,2016,3,7.648713589,8.144314766,32.90193939,0.013766699,-0.446732312,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/30/16,2016,3,7.286914349,7.924073696,32.19716263,0.0182,-0.433355242,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/30/16,2016,3,6.926385403,7.769765377,31.50830269,0.035140832,-0.42792964,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/31/16,2016,3,7.676101685,8.33148098,32.82140732,0.01820498,-0.292813689,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/31/16,2016,3,7.341803074,8.089184761,32.17915344,0.02135,-0.280988008,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/31/16,2016,3,6.970941544,8.019838333,31.4779892,0.043704033,-0.274500579,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/1/16,2016,4,7.860095501,8.715490341,32.62976456,0.023760968,-0.188050866,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/1/16,2016,4,7.473743439,8.586327553,31.91368103,0.03179,-0.19867301,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/1/16,2016,4,7.148408413,8.691888809,31.61255836,0.064311683,-0.228580713,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/2/16,2016,4,10.05968761,8.631415367,32.08879089,-0.039674229,-0.173163399,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/2/16,2016,4,9.760233879,8.718369484,31.77453423,-0.02977,-0.199179947,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/2/16,2016,4,8.878060341,8.807351112,31.60897064,-0.002946218,-0.224039242,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/3/16,2016,4,10.1883564,8.982533455,32.57214355,-0.033495082,-0.339181513,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
4/3/16,2016,4,10.01409435,8.993780136,32.36513138,-0.02915,-0.367469996,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/3/16,2016,4,9.186930656,8.818572044,32.32193375,-0.015348276,-0.407734245,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
4/4/16,2016,4,10.14146328,9.445224762,33.0571022,-0.019339959,-0.332275897,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/4/16,2016,4,10.02220631,9.268452644,32.87263107,-0.02154,-0.354438305,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/4/16,2016,4,9.444788933,8.854704857,32.74219894,-0.024586836,-0.387440056,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/5/16,2016,4,9.146159172,8.639046669,32.93915558,-0.014086458,-0.28753534,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/5/16,2016,4,8.979094505,8.602934837,32.85768509,-0.01075,-0.261683196,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
4/5/16,2016,4,8.562884331,8.621687889,32.85034561,0.002450148,-0.246579587,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/6/16,2016,4,8.863556862,8.412697792,33.04486465,-0.012523863,-0.280346602,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/6/16,2016,4,8.740496635,8.429410934,32.92205429,-0.00889,-0.258362561,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/6/16,2016,4,8.486474037,8.421015739,32.74172974,-0.002727429,-0.236769274,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/7/16,2016,4,8.754609108,8.500286102,33.02123642,-0.007064528,-0.069918215,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/7/16,2016,4,8.698535919,8.543574333,32.89677811,-0.00443,-0.070220865,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/7/16,2016,4,8.507538795,8.642400742,32.43965912,0.005619248,-0.082770057,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/8/16,2016,4,8.983229637,9.082770348,33.08205795,0.00276502,-0.100645803,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/8/16,2016,4,8.875699043,9.072224617,32.98720551,0.00562,-0.096868336,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/8/16,2016,4,8.697974205,8.831906319,32.59905243,0.005580505,-0.116434216,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/9/16,2016,4,9.106732368,9.282235146,33.11113358,0.004875077,-0.118840158,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/9/16,2016,4,8.982209206,9.211665154,33.0006218,0.00656,-0.128700331,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/9/16,2016,4,8.871357918,9.013449669,32.62918472,0.00592049,-0.142067254,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/10/16,2016,4,9.140798569,9.109462738,33.11527634,-0.00087044,-0.255161405,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
4/10/16,2016,4,9.029561043,9.081268311,32.99994659,0.00148,-0.236804172,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/10/16,2016,4,8.864527702,8.942489624,32.76031113,0.003248413,-0.213569045,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/11/16,2016,4,9.82256031,8.810696602,33.25562286,-0.028107325,-0.322887242,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/11/16,2016,4,9.048544884,8.825028419,33.07055664,-0.00639,-0.320205241,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/11/16,2016,4,8.70811367,8.745757103,32.58233643,0.001568476,-0.334052116,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/12/16,2016,4,9.900956154,9.150765419,33.27717209,-0.020838632,-0.22118254,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
4/12/16,2016,4,9.429050446,9.188305855,33.06534576,-0.00688,-0.239951625,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/12/16,2016,4,8.868807793,9.046851158,32.75969696,0.007418474,-0.271293253,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/13/16,2016,4,9.883215904,9.337575912,33.31056595,-0.015156666,-0.202325463,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/13/16,2016,4,9.550531387,9.234676361,33.11925888,-0.00902,-0.191860914,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/13/16,2016,4,9.020939827,9.131877899,32.91703415,0.00462242,-0.182974458,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/14/16,2016,4,8.495235443,9.05714798,33.36579132,0.015608682,-0.20903571,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/14/16,2016,4,8.367890358,8.862576485,33.19822693,0.01413,-0.189529434,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/14/16,2016,4,8.278419495,8.888073921,33.10118866,0.025402268,-0.18642576,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/15/16,2016,4,8.428584099,9.021573067,33.332798,0.016471916,-0.171376944,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/15/16,2016,4,8.317688942,8.91986084,33.21835709,0.0172,-0.157956958,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/15/16,2016,4,8.43142128,9.052859306,33.10179138,0.025893251,-0.14400287,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/16/16,2016,4,8.444810867,8.889826775,33.23723221,0.012361553,-0.108687125,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/16/16,2016,4,8.281852722,8.993665695,33.14896774,0.02034,-0.082629122,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/16/16,2016,4,8.644174576,9.17258358,33.03260422,0.022017042,-0.059882417,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/17/16,2016,4,8.019068718,8.730278015,33.21783829,0.019755814,-0.016104767,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/17/16,2016,4,8.010311127,8.876731873,33.03878403,0.02475,0.013409968,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/17/16,2016,4,8.591088295,9.158107758,32.68083572,0.023625811,0.03965823,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/18/16,2016,4,7.906888962,9.046010017,33.25105667,0.031642252,-0.029158704,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/18/16,2016,4,8.015647888,9.099310875,33.03013992,0.03096,-0.026130021,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
