Date,Year,Month,bottom_temp,sst,sss,stratification,dist_shore_km,dist_200m_km,depth_m,DailyOccurrence,Site,DeviceType,Period,lat,lon
12/30/23,2023,12,10.57301235,10.40047359,31.63614845,-0.004540494,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
12/31/23,2023,12,10.40478039,11.04258633,32.33351517,0.017716832,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
12/31/23,2023,12,10.37740326,10.49303722,31.51808167,0.0033,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
12/31/23,2023,12,10.00420284,9.216547966,28.78694344,-0.032818953,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
12/31/23,2023,12,10.37740326,10.49303722,31.51808167,0.003042999,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/1/24,2024,1,10.4296627,10.83424854,32.348629,0.011238496,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/1/24,2024,1,10.43370152,10.2895689,31.60556793,-0.00412,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/1/24,2024,1,10.09868336,9.175065994,29.24810982,-0.038484057,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/1/24,2024,1,10.43370152,10.2895689,31.60556793,-0.003792964,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/2/24,2024,1,10.41901875,10.61294842,32.3248558,0.005386935,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/2/24,2024,1,10.42806339,10.19967747,31.77108765,-0.00653,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/2/24,2024,1,10.0877676,9.337724686,30.22059059,-0.031251788,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/2/24,2024,1,10.42806339,10.19967747,31.77108765,-0.006010156,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/3/24,2024,1,10.37631226,10.44549561,32.08168411,0.00192176,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/3/24,2024,1,10.30437374,9.777108192,31.37560844,-0.01506,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/3/24,2024,1,9.968512535,8.961852074,30.2095623,-0.041944186,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/3/24,2024,1,10.30437374,9.777108192,31.37560844,-0.013875409,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/4/24,2024,1,10.37939739,10.29107475,32.08819962,-0.002453407,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/4/24,2024,1,10.33612537,9.684746742,31.45148277,-0.01861,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/4/24,2024,1,10.029706,8.474058151,29.6207943,-0.06481866,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/4/24,2024,1,10.33612537,9.684746742,31.45148277,-0.017141543,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/5/24,2024,1,10.31875324,10.1989069,32.20742416,-0.003329065,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/5/24,2024,1,10.23652172,9.77162075,31.8997345,-0.01328,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/5/24,2024,1,9.909482002,9.11398983,31.49978447,-0.033145507,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/5/24,2024,1,10.23652172,9.77162075,31.8997345,-0.012234236,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/6/24,2024,1,10.16268444,10.11167431,32.22443008,-0.001416948,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/6/24,2024,1,9.887963295,9.775338173,31.90900421,-0.00322,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/6/24,2024,1,9.539175987,7.727479458,29.71522331,-0.075487355,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/6/24,2024,1,9.887963295,9.775338173,31.90900421,-0.002963819,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/7/24,2024,1,10.07148838,10.03440952,32.17529678,-0.001029968,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/7/24,2024,1,9.710238457,9.695467949,31.84035492,-0.00042,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/7/24,2024,1,9.338387489,8.456942558,30.31428337,-0.036726872,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/7/24,2024,1,9.710238457,9.695467949,31.84035492,-0.000388698,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/8/24,2024,1,9.790114403,9.738295555,32.09420776,-0.001439412,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/8/24,2024,1,9.442088127,9.411669731,31.76525688,-0.00087,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/8/24,2024,1,9.258257866,7.927335262,29.96615601,-0.055455108,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/8/24,2024,1,9.442088127,9.411669731,31.76525688,-0.000800484,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/9/24,2024,1,9.616203308,9.662323952,31.91612053,0.001281129,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/9/24,2024,1,9.027550697,9.036538124,31.575243,0.00026,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/9/24,2024,1,8.933084488,8.187684059,31.02094841,-0.031058351,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/9/24,2024,1,9.027550697,9.036538124,31.575243,0.000236511,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/10/24,2024,1,9.669247627,9.601597786,31.83384132,-0.001879162,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/10/24,2024,1,8.980744362,8.979710579,31.50503349,-0.00003,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/10/24,2024,1,8.995545387,8.651608467,30.74375153,-0.014330705,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/10/24,2024,1,8.980744362,8.979710579,31.50503349,-2.72E-05,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/11/24,2024,1,9.697254181,9.49894619,31.82568932,-0.005508555,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/11/24,2024,1,9.237522125,8.904286385,31.464468,-0.00952,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/11/24,2024,1,9.138088226,7.941429138,29.38426208,-0.049860795,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/11/24,2024,1,9.237522125,8.904286385,31.464468,-0.008769362,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/12/24,2024,1,9.698894501,9.659197807,31.91648293,-0.001102686,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/12/24,2024,1,9.264456749,9.030688286,31.38439751,-0.00668,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/12/24,2024,1,9.169136047,7.973619461,29.17016411,-0.049813191,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/12/24,2024,1,9.264456749,9.030688286,31.38439751,-0.006151802,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/13/24,2024,1,9.749488831,9.733515739,31.96975708,-0.000443697,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/13/24,2024,1,9.308275223,9.393239021,31.52580452,0.00243,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/13/24,2024,1,9.176383018,8.6020298,29.91010475,-0.023931384,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/13/24,2024,1,9.308275223,9.393239021,31.52580452,0.002235889,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/14/24,2024,1,10.0335989,9.614430428,31.99125099,-0.011643569,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/14/24,2024,1,9.596224785,8.916507721,30.90312386,-0.01942,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/14/24,2024,1,9.37292099,8.489129066,29.94692039,-0.036824663,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/14/24,2024,1,9.596224785,8.916507721,30.90312386,-0.017887291,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/15/24,2024,1,10.046525,9.249223709,31.7185955,-0.022147258,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/15/24,2024,1,9.576262474,8.599323273,30.95652771,-0.02791,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/15/24,2024,1,9.084188461,7.957223892,30.17991447,-0.046956857,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/15/24,2024,1,9.576262474,8.599323273,30.95652771,-0.025708926,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/16/24,2024,1,10.05169582,9.32858181,31.87405968,-0.0200865,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/16/24,2024,1,9.560203552,8.705620766,31.18582916,-0.02442,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/16/24,2024,1,8.991628647,7.970692158,30.25859642,-0.04253902,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/16/24,2024,1,9.560203552,8.705620766,31.18582916,-0.022489021,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/17/24,2024,1,10.01748848,9.294829369,32.09334183,-0.020073864,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/17/24,2024,1,9.502104759,8.436635971,31.35333824,-0.03044,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/17/24,2024,1,8.767551422,7.835343838,30.56752205,-0.038841983,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/17/24,2024,1,9.502104759,8.436635971,31.35333824,-0.028038652,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/18/24,2024,1,9.781654358,8.911610603,32.02708435,-0.024167882,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/18/24,2024,1,9.272416115,7.987045765,31.26548195,-0.03672,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/18/24,2024,1,7.994186878,7.341888905,30.58489418,-0.027179082,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/18/24,2024,1,9.272416115,7.987045765,31.26548195,-0.033825536,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/19/24,2024,1,9.865663528,8.652781487,31.8781147,-0.033691168,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/19/24,2024,1,9.455818176,7.661082745,31.0436554,-0.05128,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
1/19/24,2024,1,8.08853054,7.308917999,30.67630959,-0.032483856,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/19/24,2024,1,9.455818176,7.661082745,31.0436554,-0.04722988,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/20/24,2024,1,9.861502647,8.575449944,31.99211121,-0.035723686,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/20/24,2024,1,9.490069389,7.664599895,31.25391579,-0.05216,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
1/20/24,2024,1,8.213126183,7.10295248,30.69753075,-0.046257238,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/20/24,2024,1,9.490069389,7.664599895,31.25391579,-0.048038671,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
1/21/24,2024,1,9.804571152,8.803472519,32.05331802,-0.027808295,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/21/24,2024,1,9.375230789,7.848203659,31.47866249,-0.04363,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/21/24,2024,1,7.260314465,6.855278015,30.63222313,-0.016876519,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/21/24,2024,1,9.375230789,7.848203659,31.47866249,-0.040184924,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/22/24,2024,1,9.72108078,8.630623817,32.1332283,-0.030290471,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/22/24,2024,1,8.773524284,7.541817188,31.42584419,-0.03519,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/22/24,2024,1,7.452922821,7.022932053,30.91483307,-0.017916282,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/22/24,2024,1,8.773524284,7.541817188,31.42584419,-0.032413345,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/23/24,2024,1,9.763566971,8.416547775,32.08755493,-0.0374172,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/23/24,2024,1,8.859142303,7.029624462,31.0310955,-0.05227,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/23/24,2024,1,7.35161972,5.668771267,28.66283417,-0.070118686,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
1/23/24,2024,1,8.859142303,7.029624462,31.0310955,-0.048145206,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/24/24,2024,1,9.349391937,7.956274033,32.00525284,-0.03869772,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/24/24,2024,1,8.443618774,6.678734303,30.64710999,-0.05043,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/24/24,2024,1,6.501895428,5.697532177,29.16097069,-0.033515135,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/24/24,2024,1,8.443618774,6.678734303,30.64710999,-0.046444328,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/25/24,2024,1,9.189704895,7.878124714,31.77139473,-0.036432783,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/25/24,2024,1,8.227907181,6.673934937,29.86670494,-0.0444,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/25/24,2024,1,6.926640987,5.826368809,28.52881622,-0.045844674,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/25/24,2024,1,8.227907181,6.673934937,29.86670494,-0.040894006,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/26/24,2024,1,9.17373085,7.490092754,30.75337982,-0.046767725,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/26/24,2024,1,8.31333828,6.524068356,29.3818264,-0.05112,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/26/24,2024,1,7.115383625,5.999731541,29.14977455,-0.046485504,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/26/24,2024,1,8.31333828,6.524068356,29.3818264,-0.047086051,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/27/24,2024,1,9.045895576,7.912481785,30.33846474,-0.031483716,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/27/24,2024,1,8.098589897,6.936762333,29.48980522,-0.0332,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/27/24,2024,1,6.930443287,6.362554073,29.34358215,-0.023662051,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/27/24,2024,1,8.098589897,6.936762333,29.48980522,-0.03057441,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/28/24,2024,1,8.709605217,8.392277718,31.08829498,-0.008814653,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/28/24,2024,1,7.723304749,7.448597431,29.87571526,-0.00785,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/28/24,2024,1,6.739579678,6.819812775,29.73139763,0.003343046,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/28/24,2024,1,7.723304749,7.448597431,29.87571526,-0.00722914,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/29/24,2024,1,8.39530468,8.322703362,31.45829964,-0.002016703,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
1/29/24,2024,1,7.525579453,7.336193562,30.17144966,-0.00541,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/29/24,2024,1,6.381202698,6.754990101,29.72506142,0.015574475,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/29/24,2024,1,7.525579453,7.336193562,30.17144966,-0.004983839,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/30/24,2024,1,8.159089088,7.510435581,31.58597565,-0.018018153,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/30/24,2024,1,7.608634949,7.202448368,31.29574585,-0.01161,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/30/24,2024,1,6.25624609,6.605961323,30.37375832,0.014571468,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/30/24,2024,1,7.608634949,7.202448368,31.29574585,-0.010689121,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
1/31/24,2024,1,7.976501465,7.557573795,31.74493599,-0.01163688,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
1/31/24,2024,1,7.31265974,7.056886673,31.34724617,-0.00731,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
1/31/24,2024,1,6.45990181,6.599622726,30.56729126,0.005821705,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
1/31/24,2024,1,7.31265974,7.056886673,31.34724617,-0.00673087,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/1/24,2024,2,8.096664429,8.078206062,32.11418533,-0.000512732,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/1/24,2024,2,7.146472454,7.122787476,31.35049629,-0.00068,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
2/1/24,2024,2,6.580400944,6.612123013,30.68645668,0.001321753,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/1/24,2024,2,7.146472454,7.122787476,31.35049629,-0.000623289,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/2/24,2024,2,8.010766983,7.777503967,31.93432045,-0.006479528,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/2/24,2024,2,7.3306427,7.154895782,31.26754951,-0.00502,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/2/24,2024,2,6.707355976,6.581016064,29.71755219,-0.005264163,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/2/24,2024,2,7.3306427,7.154895782,31.26754951,-0.004624919,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/3/24,2024,2,7.897340775,7.819358826,32.00348282,-0.002166165,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/3/24,2024,2,7.225203037,7.062698364,31.31883049,-0.00464,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/3/24,2024,2,6.793518066,6.877120972,30.97945404,0.003483454,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/3/24,2024,2,7.225203037,7.062698364,31.31883049,-0.004276439,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/4/24,2024,2,7.89103508,7.869318008,32.09867096,-0.000603252,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/4/24,2024,2,6.966879368,6.898414135,31.25480461,-0.00196,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/4/24,2024,2,6.848651886,6.536752224,31.29241943,-0.012995819,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/4/24,2024,2,6.966879368,6.898414135,31.25480461,-0.001801717,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/5/24,2024,2,7.609253407,7.683989048,32.09499741,0.00207599,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/5/24,2024,2,6.808432102,6.674528599,31.20353127,-0.00383,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/5/24,2024,2,6.623206615,6.473043919,30.8901577,-0.006256779,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/5/24,2024,2,6.808432102,6.674528599,31.20353127,-0.003523776,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/6/24,2024,2,7.577135086,7.571473598,32.10282516,-0.000157264,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/6/24,2024,2,6.683677673,6.561682224,31.42723846,-0.00349,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/6/24,2024,2,6.504096985,6.388844013,30.98135376,-0.004802207,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/6/24,2024,2,6.683677673,6.561682224,31.42723846,-0.003210407,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/7/24,2024,2,7.651348591,7.64178896,32.12749863,-0.000265545,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/7/24,2024,2,6.53804636,6.537249088,31.41203308,-0.00002,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
2/7/24,2024,2,6.171243668,6.129529953,31.42492104,-0.001738071,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/7/24,2024,2,6.53804636,6.537249088,31.41203308,-2.10E-05,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/8/24,2024,2,7.593677044,7.636962891,32.1333046,0.001202385,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/8/24,2024,2,6.809099197,6.556171417,31.19538689,-0.00723,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/8/24,2024,2,6.196574688,5.947371006,30.45794106,-0.010383487,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/8/24,2024,2,6.809099197,6.556171417,31.19538689,-0.006655994,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/9/24,2024,2,7.641395569,7.717355251,32.09611511,0.002109991,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/9/24,2024,2,6.966396809,6.531299114,30.79330444,-0.01243,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
2/9/24,2024,2,6.148796558,6.117116928,28.05377197,-0.001319985,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/9/24,2024,2,6.966396809,6.531299114,30.79330444,-0.011449939,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/10/24,2024,2,7.735809326,7.443171024,31.81415558,-0.008128842,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/10/24,2024,2,7.095134735,6.559975147,29.78689766,-0.01529,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/10/24,2024,2,6.251702785,6.31662941,27.66277313,0.002705276,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/10/24,2024,2,7.095134735,6.559975147,29.78689766,-0.014083147,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/11/24,2024,2,7.978440762,7.260490894,31.3157177,-0.019943052,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/11/24,2024,2,7.381344318,6.884232044,28.82561493,-0.0142,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/11/24,2024,2,6.502727985,6.81701088,28.04903603,0.013095121,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/11/24,2024,2,7.381344318,6.884232044,28.82561493,-0.013081902,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/12/24,2024,2,7.986828327,7.400234222,31.3951416,-0.016294281,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/12/24,2024,2,7.425766468,6.926002979,29.01223755,-0.01428,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/12/24,2024,2,6.54447031,6.797410965,28.10359383,0.010539194,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/12/24,2024,2,7.425766468,6.926002979,29.01223755,-0.013151671,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/13/24,2024,2,7.942682266,7.603672028,31.81573677,-0.009416951,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/13/24,2024,2,7.385349274,6.934158802,30.33459282,-0.01289,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/13/24,2024,2,6.480730057,6.544668674,29.05889893,0.002664109,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/13/24,2024,2,7.385349274,6.934158802,30.33459282,-0.011873433,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/14/24,2024,2,7.487688065,7.41920805,32.03364182,-0.001902223,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/14/24,2024,2,6.937138081,6.725678921,31.4832325,-0.00604,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
2/14/24,2024,2,6.131765366,6.070549488,30.70294189,-0.002550662,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/14/24,2024,2,6.937138081,6.725678921,31.4832325,-0.005564715,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/15/24,2024,2,7.366771221,7.329496861,32.0401535,-0.001035399,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/15/24,2024,2,7.016913891,6.801024914,31.73929405,-0.00617,36,67.9,35,1,A7M,Archival,2,38.3031,-74.6525
2/15/24,2024,2,6.226944447,5.937757015,30.56178856,-0.012049476,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/15/24,2024,2,7.016913891,6.801024914,31.73929405,-0.005681289,36,67.9,38,1,RTWB,Real Time,2,38.3031,-74.645
2/16/24,2024,2,7.474562168,7.315279484,32.04627991,-0.004424519,48.7,55.9,36,1,T2M,Archival,2,38.3032,-74.5052
2/16/24,2024,2,7.195770741,6.58159256,31.51487923,-0.01755,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/16/24,2024,2,6.346664906,5.873111725,30.00364876,-0.019731383,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/16/24,2024,2,7.195770741,6.58159256,31.51487923,-0.016162584,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/17/24,2024,2,7.570279598,7.286523342,32.01492691,-0.007882118,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/17/24,2024,2,7.246242523,6.666823864,31.5343914,-0.01655,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/17/24,2024,2,6.076142788,5.671976089,29.89191246,-0.016840279,21.4,83.3,24,1,A2M,Archival,2,38.378,-74.8051
2/17/24,2024,2,7.246242523,6.666823864,31.5343914,-0.015247859,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/18/24,2024,2,7.312245846,7.187575817,32.02241135,-0.003463056,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/18/24,2024,2,7.160900593,6.638682842,31.59298706,-0.01492,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/18/24,2024,2,6.106557369,5.622751713,30.16847801,-0.020158569,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/18/24,2024,2,7.160900593,6.638682842,31.59298706,-0.013742572,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
2/19/24,2024,2,7.390094757,7.204383373,32.07331467,-0.00515865,48.7,55.9,36,0,T2M,Archival,2,38.3032,-74.5052
2/19/24,2024,2,7.102277279,5.661667347,30.57519531,-0.04116,36,67.9,35,0,A7M,Archival,2,38.3031,-74.6525
2/19/24,2024,2,6.162488937,5.632719517,30.20139313,-0.022073726,21.4,83.3,24,0,A2M,Archival,2,38.378,-74.8051
2/19/24,2024,2,7.102277279,5.661667347,30.57519531,-0.037910788,36,67.9,38,0,RTWB,Real Time,2,38.3031,-74.645
