time,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,date,daily_occurrence,site,device_type
4/20/23,9.250124931,12.44530964,31.65756416,0.088755131,-0.147451654,48.7,50.2,55.9,22.4,12.2,23.9,36,4/20/23,0,T2M,Archival
4/21/23,9.270290375,13.00626278,31.59156609,0.103777011,-0.11428801,48.7,50.2,55.9,22.4,12.2,23.9,36,4/21/23,0,T2M,Archival
4/22/23,9.18212986,13.1375351,31.47811317,0.109872368,-0.015366376,48.7,50.2,55.9,22.4,12.2,23.9,36,4/22/23,0,T2M,Archival
4/23/23,9.259507179,13.30664444,31.29147339,0.112420479,0.015142354,48.7,50.2,55.9,22.4,12.2,23.9,36,4/23/23,0,T2M,Archival
4/24/23,9.201699257,13.14703751,31.4776516,0.109592729,-0.055137541,48.7,50.2,55.9,22.4,12.2,23.9,36,4/24/23,0,T2M,Archival
4/25/23,9.220049858,12.80783463,31.81038475,0.099660688,-0.071132727,48.7,50.2,55.9,22.4,12.2,23.9,36,4/25/23,0,T2M,Archival
4/26/23,9.122105598,12.55138016,32.07773972,0.095257627,-0.05768105,48.7,50.2,55.9,22.4,12.2,23.9,36,4/26/23,0,T2M,Archival
4/27/23,9.242987633,12.74995422,32.23505783,0.097415739,-0.046440605,48.7,50.2,55.9,22.4,12.2,23.9,36,4/27/23,0,T2M,Archival
4/28/23,9.371501923,12.48446274,32.41506958,0.086471134,0.04895759,48.7,50.2,55.9,22.4,12.2,23.9,36,4/28/23,0,T2M,Archival
4/29/23,9.970269203,11.9756403,32.61670303,0.055704753,0.159256831,48.7,50.2,55.9,22.4,12.2,23.9,36,4/29/23,0,T2M,Archival
4/30/23,10.07979393,11.98248768,32.50181961,0.052852604,0.189806089,48.7,50.2,55.9,22.4,12.2,23.9,36,4/30/23,0,T2M,Archival
5/1/23,10.07971859,12.22201252,32.28278351,0.059508165,0.098491274,48.7,50.2,55.9,22.4,12.2,23.9,36,5/1/23,0,T2M,Archival
5/2/23,10.39509106,12.45514297,32.03649521,0.057223664,0.064291127,48.7,50.2,55.9,22.4,12.2,23.9,36,5/2/23,0,T2M,Archival
5/3/23,10.38852882,12.57832432,32.09323502,0.060827653,0.054278851,48.7,50.2,55.9,22.4,12.2,23.9,36,5/3/23,0,T2M,Archival
5/4/23,10.39964485,12.4483614,32.17851639,0.056908793,0.014626333,48.7,50.2,55.9,22.4,12.2,23.9,36,5/4/23,0,T2M,Archival
5/5/23,10.56106758,12.56337452,32.25717545,0.055619637,-0.050554704,48.7,50.2,55.9,22.4,12.2,23.9,36,5/5/23,0,T2M,Archival
5/6/23,10.5199337,13.00522232,32.26875687,0.069035795,-0.092814766,48.7,50.2,55.9,22.4,12.2,23.9,36,5/6/23,0,T2M,Archival
5/7/23,10.51505661,13.15556431,32.24966049,0.073347436,-0.089482807,48.7,50.2,55.9,22.4,12.2,23.9,36,5/7/23,0,T2M,Archival
5/8/23,10.34560871,14.01334,32.12421036,0.101881425,-0.022867417,48.7,50.2,55.9,22.4,12.2,23.9,36,5/8/23,0,T2M,Archival
5/9/23,10.41895866,14.25005722,32.1114006,0.106419404,-0.018898852,48.7,50.2,55.9,22.4,12.2,23.9,36,5/9/23,0,T2M,Archival
5/10/23,10.40099335,14.09982014,32.24386215,0.102745189,-0.06681063,48.7,50.2,55.9,22.4,12.2,23.9,36,5/10/23,0,T2M,Archival
5/11/23,10.03328323,14.34196186,32.22202301,0.119685517,-0.153258696,48.7,50.2,55.9,22.4,12.2,23.9,36,5/11/23,0,T2M,Archival
5/12/23,10.11013699,14.74047947,32.08254623,0.128620625,-0.129083142,48.7,50.2,55.9,22.4,12.2,23.9,36,5/12/23,0,T2M,Archival
5/13/23,10.14023495,15.15493488,31.79473305,0.13929722,-0.104978554,48.7,50.2,55.9,22.4,12.2,23.9,36,5/13/23,0,T2M,Archival
5/14/23,10.49295902,15.26935482,31.61370659,0.132677661,-0.102726698,48.7,50.2,55.9,22.4,12.2,23.9,36,5/14/23,0,T2M,Archival
5/15/23,10.33383656,15.16300201,31.83813477,0.134143485,-0.134571627,48.7,50.2,55.9,22.4,12.2,23.9,36,5/15/23,0,T2M,Archival
5/16/23,10.32740498,15.33942509,31.52377892,0.139222781,-0.144312635,48.7,50.2,55.9,22.4,12.2,23.9,36,5/16/23,0,T2M,Archival
5/17/23,11.25537777,15.16006565,31.24139214,0.108463552,-0.092243098,48.7,50.2,55.9,22.4,12.2,23.9,36,5/17/23,0,T2M,Archival
5/18/23,10.98105526,15.32304478,31.315382,0.12061082,-0.119017668,48.7,50.2,55.9,22.4,12.2,23.9,36,5/18/23,0,T2M,Archival
5/19/23,10.61617279,14.9975481,31.50343132,0.12170487,-0.159189731,48.7,50.2,55.9,22.4,12.2,23.9,36,5/19/23,0,T2M,Archival
5/20/23,10.14482689,14.95910549,31.77204895,0.133729961,-0.097407587,48.7,50.2,55.9,22.4,12.2,23.9,36,5/20/23,0,T2M,Archival
5/21/23,10.05660725,15.28511524,31.61562347,0.145236333,-0.09451326,48.7,50.2,55.9,22.4,12.2,23.9,36,5/21/23,0,T2M,Archival
5/22/23,10.12598228,15.63698292,31.65125275,0.153083351,-0.122780837,48.7,50.2,55.9,22.4,12.2,23.9,36,5/22/23,0,T2M,Archival
5/23/23,10.74284744,15.53093243,31.85311317,0.133002361,-0.054802623,48.7,50.2,55.9,22.4,12.2,23.9,36,5/23/23,0,T2M,Archival
5/24/23,10.52003765,15.36293697,32.17729568,0.134524981,0.003519089,48.7,50.2,55.9,22.4,12.2,23.9,36,5/24/23,0,T2M,Archival
5/25/23,10.45341301,15.23805618,32.30672455,0.132906755,-0.025247334,48.7,50.2,55.9,22.4,12.2,23.9,36,5/25/23,0,T2M,Archival
5/26/23,10.41991329,15.20595932,32.49717331,0.132945723,-0.098795265,48.7,50.2,55.9,22.4,12.2,23.9,36,5/26/23,0,T2M,Archival
5/27/23,10.47621632,15.18879795,32.56029892,0.130905045,-0.13224943,48.7,50.2,55.9,22.4,12.2,23.9,36,5/27/23,0,T2M,Archival
5/28/23,10.55212593,15.08484554,32.66474915,0.125908878,-0.142221585,48.7,50.2,55.9,22.4,12.2,23.9,36,5/28/23,0,T2M,Archival
5/29/23,10.79246521,15.63990879,32.68151093,0.134651211,-0.09077362,48.7,50.2,55.9,22.4,12.2,23.9,36,5/29/23,0,T2M,Archival
5/30/23,11.04054356,15.60165882,32.62771225,0.126697646,-0.044495959,48.7,50.2,55.9,22.4,12.2,23.9,36,5/30/23,0,T2M,Archival
5/31/23,10.73088169,15.45415783,32.71021271,0.131202115,-0.0932706,48.7,50.2,55.9,22.4,12.2,23.9,36,5/31/23,0,T2M,Archival
6/1/23,11.12593365,16.1156292,32.62384415,0.138602654,-0.095313586,48.7,50.2,55.9,22.4,12.2,23.9,36,6/1/23,0,T2M,Archival
6/2/23,11.20475674,16.25222206,32.54896164,0.14020737,-0.064911835,48.7,50.2,55.9,22.4,12.2,23.9,36,6/2/23,0,T2M,Archival
6/3/23,11.28374195,16.26978874,32.46244812,0.1385013,-0.016734011,48.7,50.2,55.9,22.4,12.2,23.9,36,6/3/23,0,T2M,Archival
6/4/23,11.35844517,15.26342297,32.58761978,0.108471606,0.086280465,48.7,50.2,55.9,22.4,12.2,23.9,36,6/4/23,0,T2M,Archival
6/5/23,10.81975269,15.30151272,32.57341003,0.124493334,0.041048221,48.7,50.2,55.9,22.4,12.2,23.9,36,6/5/23,0,T2M,Archival
6/6/23,10.80830383,15.73235416,32.42827225,0.136779176,0.031091956,48.7,50.2,55.9,22.4,12.2,23.9,36,6/6/23,0,T2M,Archival
6/7/23,10.77190113,15.86098957,32.41570282,0.141363568,0.038804639,48.7,50.2,55.9,22.4,12.2,23.9,36,6/7/23,0,T2M,Archival
6/8/23,10.65646839,16.24885368,32.3511467,0.155344036,0.073309995,48.7,50.2,55.9,22.4,12.2,23.9,36,6/8/23,0,T2M,Archival
6/9/23,10.68760777,16.25426292,32.21695709,0.15462931,0.083677314,48.7,50.2,55.9,22.4,12.2,23.9,36,6/9/23,0,T2M,Archival
6/10/23,11.39269352,16.26304245,32.09912491,0.13528747,0.037479598,48.7,50.2,55.9,22.4,12.2,23.9,36,6/10/23,0,T2M,Archival
6/11/23,11.20058346,17.04860878,31.84224892,0.162445148,0.005443491,48.7,50.2,55.9,22.4,12.2,23.9,36,6/11/23,0,T2M,Archival
6/12/23,10.87203503,17.50451851,31.69388771,0.184235652,0.055886086,48.7,50.2,55.9,22.4,12.2,23.9,36,6/12/23,0,T2M,Archival
6/13/23,10.84532166,17.83363724,31.58065033,0.194119877,0.027120605,48.7,50.2,55.9,22.4,12.2,23.9,36,6/13/23,0,T2M,Archival
6/14/23,10.72900009,18.16900444,31.54432869,0.206666787,0.033585835,48.7,50.2,55.9,22.4,12.2,23.9,36,6/14/23,0,T2M,Archival
6/15/23,10.60993004,18.54825401,31.43893623,0.220508999,0.045567472,48.7,50.2,55.9,22.4,12.2,23.9,36,6/15/23,0,T2M,Archival
6/16/23,10.99415874,18.87906837,31.47383881,0.219025267,0.054399207,48.7,50.2,55.9,22.4,12.2,23.9,36,6/16/23,0,T2M,Archival
6/17/23,11.07056046,19.10697746,31.42888832,0.223233806,0.081637233,48.7,50.2,55.9,22.4,12.2,23.9,36,6/17/23,0,T2M,Archival
6/18/23,11.26513195,19.55028915,31.47319031,0.230143256,0.006931959,48.7,50.2,55.9,22.4,12.2,23.9,36,6/18/23,0,T2M,Archival
6/19/23,11.95341778,19.98776436,31.54508209,0.223176294,0.01896899,48.7,50.2,55.9,22.4,12.2,23.9,36,6/19/23,0,T2M,Archival
6/20/23,12.03393078,20.25645828,31.58677864,0.228403542,0.012685128,48.7,50.2,55.9,22.4,12.2,23.9,36,6/20/23,0,T2M,Archival
6/21/23,11.99988556,19.64384842,32.0059166,0.212332302,0.04689597,48.7,50.2,55.9,22.4,12.2,23.9,36,6/21/23,0,T2M,Archival
6/22/23,12.50324917,18.6316452,32.42552948,0.170233223,0.044241045,48.7,50.2,55.9,22.4,12.2,23.9,36,6/22/23,0,T2M,Archival
6/23/23,12.86550808,18.927248,32.2987709,0.168381664,-0.027931256,48.7,50.2,55.9,22.4,12.2,23.9,36,6/23/23,0,T2M,Archival
6/24/23,12.75924206,19.33909798,32.12339401,0.182773776,-0.024264997,48.7,50.2,55.9,22.4,12.2,23.9,36,6/24/23,0,T2M,Archival
6/25/23,13.17813015,20.07611084,31.99254036,0.191610575,-0.009072951,48.7,50.2,55.9,22.4,12.2,23.9,36,6/25/23,0,T2M,Archival
6/26/23,13.11943913,20.40059853,31.85531425,0.202254428,0.035294432,48.7,50.2,55.9,22.4,12.2,23.9,36,6/26/23,0,T2M,Archival
6/27/23,12.93049717,20.69204521,31.54405403,0.215598557,0.086037479,48.7,50.2,55.9,22.4,12.2,23.9,36,6/27/23,0,T2M,Archival
6/28/23,12.60098267,20.82001114,31.36382294,0.228306346,0.010626449,48.7,50.2,55.9,22.4,12.2,23.9,36,6/28/23,0,T2M,Archival
6/29/23,12.56966114,21.38019562,31.29442406,0.244737069,-0.018951261,48.7,50.2,55.9,22.4,12.2,23.9,36,6/29/23,0,T2M,Archival
6/30/23,12.26793194,21.68408775,31.35988426,0.261559884,-0.03155737,48.7,50.2,55.9,22.4,12.2,23.9,36,6/30/23,0,T2M,Archival
7/1/23,12.87945843,22.17474174,31.47190857,0.258202314,-0.061784267,48.7,50.2,55.9,22.4,12.2,23.9,36,7/1/23,0,T2M,Archival
7/2/23,12.71865368,22.49578094,31.48081017,0.271586868,-0.013515105,48.7,50.2,55.9,22.4,12.2,23.9,36,7/2/23,0,T2M,Archival
7/3/23,12.54760647,23.00092506,31.20166969,0.290369961,-0.028048456,48.7,50.2,55.9,22.4,12.2,23.9,36,7/3/23,0,T2M,Archival
7/4/23,12.13759899,23.75396156,31.07797241,0.322676738,-0.040911216,48.7,50.2,55.9,22.4,12.2,23.9,36,7/4/23,0,T2M,Archival
7/5/23,12.1741972,24.26813698,30.99379921,0.335942772,-0.03185435,48.7,50.2,55.9,22.4,12.2,23.9,36,7/5/23,0,T2M,Archival
7/6/23,12.28634262,24.67778015,30.96085548,0.344206598,-0.042588875,48.7,50.2,55.9,22.4,12.2,23.9,36,7/6/23,0,T2M,Archival
7/7/23,12.13745022,25.48858643,31.08440399,0.370864895,0.060659099,48.7,50.2,55.9,22.4,12.2,23.9,36,7/7/23,0,T2M,Archival
7/8/23,12.27391911,25.76629829,31.08535576,0.374788311,0.086954676,48.7,50.2,55.9,22.4,12.2,23.9,36,7/8/23,0,T2M,Archival
7/9/23,12.28564072,25.80943108,31.06957245,0.375660843,0.114907958,48.7,50.2,55.9,22.4,12.2,23.9,36,7/9/23,0,T2M,Archival
7/10/23,12.17869568,25.53061676,31.04334068,0.370886697,0.094099812,48.7,50.2,55.9,22.4,12.2,23.9,36,7/10/23,0,T2M,Archival
7/11/23,12.16030407,25.7927494,31.0039978,0.378679037,0.038180366,48.7,50.2,55.9,22.4,12.2,23.9,36,7/11/23,0,T2M,Archival
7/12/23,12.07840252,26.10235596,30.97786522,0.389554262,-0.010909915,48.7,50.2,55.9,22.4,12.2,23.9,36,7/12/23,0,T2M,Archival
7/13/23,12.4446516,26.11651611,31.10290337,0.379774014,0.012223809,48.7,50.2,55.9,22.4,12.2,23.9,36,7/13/23,0,T2M,Archival
7/14/23,12.36949062,25.77156067,31.21701241,0.372279723,-0.022313138,48.7,50.2,55.9,22.4,12.2,23.9,36,7/14/23,0,T2M,Archival
7/15/23,12.22693539,25.60750771,31.15196037,0.371682564,-0.016298225,48.7,50.2,55.9,22.4,12.2,23.9,36,7/15/23,0,T2M,Archival
7/16/23,11.52959347,25.83631897,31.22401619,0.397409042,-0.006225978,48.7,50.2,55.9,22.4,12.2,23.9,36,7/16/23,0,T2M,Archival
7/17/23,11.42928314,25.73173714,31.29616737,0.397290389,-0.031765547,48.7,50.2,55.9,22.4,12.2,23.9,36,7/17/23,0,T2M,Archival
7/18/23,11.30682087,25.80053711,31.2892971,0.402603229,-0.022864157,48.7,50.2,55.9,22.4,12.2,23.9,36,7/18/23,0,T2M,Archival
7/19/23,12.68945694,26.0664959,31.31869698,0.371584415,-0.000659501,48.7,50.2,55.9,22.4,12.2,23.9,36,7/19/23,0,T2M,Archival
7/20/23,12.89800358,26.34493828,31.23841286,0.373525964,0.000106118,48.7,50.2,55.9,22.4,12.2,23.9,36,7/20/23,0,T2M,Archival
7/21/23,13.00372219,26.35912323,31.19129372,0.370983362,0.042926226,48.7,50.2,55.9,22.4,12.2,23.9,36,7/21/23,0,T2M,Archival
7/22/23,12.07034206,26.13707924,30.94096375,0.390742699,0.058561906,48.7,50.2,55.9,22.4,12.2,23.9,36,7/22/23,0,T2M,Archival
7/23/23,11.59986591,25.94604301,30.77613068,0.398504919,0.019124925,48.7,50.2,55.9,22.4,12.2,23.9,36,7/23/23,0,T2M,Archival
7/24/23,11.25113583,25.87287331,30.77385521,0.406159374,-0.005646154,48.7,50.2,55.9,22.4,12.2,23.9,36,7/24/23,0,T2M,Archival
7/25/23,9.332942963,25.92075157,30.93303871,0.460772461,-0.046431135,48.7,50.2,55.9,22.4,12.2,23.9,36,7/25/23,0,T2M,Archival
7/26/23,9.500142097,26.45683098,31.00241661,0.471019136,-0.070413083,48.7,50.2,55.9,22.4,12.2,23.9,36,7/26/23,0,T2M,Archival
7/27/23,9.707671165,26.29686165,30.96516991,0.460810847,-0.079523593,48.7,50.2,55.9,22.4,12.2,23.9,36,7/27/23,0,T2M,Archival
7/28/23,10.51672173,26.1047821,30.57333565,0.433001677,-0.136356011,48.7,50.2,55.9,22.4,12.2,23.9,36,7/28/23,0,T2M,Archival
7/29/23,10.45472622,26.22653008,30.66875458,0.438105663,-0.095534541,48.7,50.2,55.9,22.4,12.2,23.9,36,7/29/23,0,T2M,Archival
7/30/23,10.47976208,25.49606895,31.06511879,0.417119635,-0.076955102,48.7,50.2,55.9,22.4,12.2,23.9,36,7/30/23,0,T2M,Archival
7/31/23,12.03349209,24.50071907,30.90092278,0.346311861,-0.021865347,48.7,50.2,55.9,22.4,12.2,23.9,36,7/31/23,0,T2M,Archival
8/1/23,12.14800262,24.02480507,30.89853096,0.329911179,-0.044192974,48.7,50.2,55.9,22.4,12.2,23.9,36,8/1/23,0,T2M,Archival
8/2/23,12.17166233,24.19222069,30.91201591,0.333904399,-0.064250045,48.7,50.2,55.9,22.4,12.2,23.9,36,8/2/23,0,T2M,Archival
8/3/23,10.99123478,24.35497475,31.02314568,0.371214999,-0.053714305,48.7,50.2,55.9,22.4,12.2,23.9,36,8/3/23,0,T2M,Archival
8/4/23,11.03483868,24.00022316,31.0759449,0.360149569,0.011180349,48.7,50.2,55.9,22.4,12.2,23.9,36,8/4/23,0,T2M,Archival
8/5/23,11.02697754,23.69565392,31.11840248,0.351907677,0.054542258,48.7,50.2,55.9,22.4,12.2,23.9,36,8/5/23,0,T2M,Archival
8/6/23,11.85669041,24.73942757,31.23550224,0.35785381,0.05055638,48.7,50.2,55.9,22.4,12.2,23.9,36,8/6/23,0,T2M,Archival
8/7/23,12.12242889,24.84440041,31.23506355,0.353388098,0.048123416,48.7,50.2,55.9,22.4,12.2,23.9,36,8/7/23,0,T2M,Archival
8/8/23,12.11721134,24.65927887,31.25967407,0.348390765,0.080369048,48.7,50.2,55.9,22.4,12.2,23.9,36,8/8/23,0,T2M,Archival
8/9/23,13.45259476,24.44441223,31.28714752,0.305328263,0.029906811,48.7,50.2,55.9,22.4,12.2,23.9,36,8/9/23,0,T2M,Archival
8/10/23,13.46484852,24.30316925,31.30961609,0.301064465,0.019583305,48.7,50.2,55.9,22.4,12.2,23.9,36,8/10/23,0,T2M,Archival
8/11/23,13.39369583,24.00358391,31.13728142,0.294719113,0.028629914,48.7,50.2,55.9,22.4,12.2,23.9,36,8/11/23,0,T2M,Archival
8/12/23,15.21200943,24.4972744,31.11738014,0.257924027,-0.020104997,48.7,50.2,55.9,22.4,12.2,23.9,36,8/12/23,0,T2M,Archival
8/13/23,15.29671192,24.71205711,31.18588448,0.261537366,0.019511675,48.7,50.2,55.9,22.4,12.2,23.9,36,8/13/23,0,T2M,Archival
8/14/23,15.37687016,25.14472961,31.23757362,0.271329429,-0.029427327,48.7,50.2,55.9,22.4,12.2,23.9,36,8/14/23,0,T2M,Archival
8/15/23,15.63921642,26.01597023,31.59239197,0.288243161,0.019993022,48.7,50.2,55.9,22.4,12.2,23.9,36,8/15/23,0,T2M,Archival
8/16/23,15.72332287,25.89913177,31.83612061,0.282661359,0.010082684,48.7,50.2,55.9,22.4,12.2,23.9,36,8/16/23,0,T2M,Archival
8/17/23,15.6309557,26.11323357,31.76365089,0.291174385,0.025392013,48.7,50.2,55.9,22.4,12.2,23.9,36,8/17/23,0,T2M,Archival
8/18/23,16.16060638,25.66974831,31.89129829,0.264142831,0.061362576,48.7,50.2,55.9,22.4,12.2,23.9,36,8/18/23,0,T2M,Archival
8/19/23,16.33208656,25.51349449,31.84051514,0.255039109,-0.007262347,48.7,50.2,55.9,22.4,12.2,23.9,36,8/19/23,0,T2M,Archival
8/20/23,16.63934898,25.37954521,31.87572479,0.242783229,-0.04715896,48.7,50.2,55.9,22.4,12.2,23.9,36,8/20/23,0,T2M,Archival
8/21/23,16.98357582,25.48044777,31.95214844,0.236024221,-0.018386351,48.7,50.2,55.9,22.4,12.2,23.9,36,8/21/23,0,T2M,Archival
8/22/23,17.18424606,25.58514404,31.94177055,0.233358277,0.009777442,48.7,50.2,55.9,22.4,12.2,23.9,36,8/22/23,0,T2M,Archival
8/23/23,17.12017632,25.1987133,31.8257885,0.224403805,0.031608239,48.7,50.2,55.9,22.4,12.2,23.9,36,8/23/23,0,T2M,Archival
8/24/23,16.72547913,25.26800346,31.82780647,0.237292343,0.025930772,48.7,50.2,55.9,22.4,12.2,23.9,36,8/24/23,0,T2M,Archival
8/25/23,16.67379951,24.98288155,31.98729897,0.230807834,0.023561599,48.7,50.2,55.9,22.4,12.2,23.9,36,8/25/23,0,T2M,Archival
8/26/23,16.66921043,24.98123741,32.16782761,0.230889638,0.085496582,48.7,50.2,55.9,22.4,12.2,23.9,36,8/26/23,0,T2M,Archival
8/27/23,16.78524017,24.88723946,32.15010834,0.225055536,0.023074036,48.7,50.2,55.9,22.4,12.2,23.9,36,8/27/23,0,T2M,Archival
8/28/23,16.76585197,24.80927849,32.05090714,0.223428514,0.069070108,48.7,50.2,55.9,22.4,12.2,23.9,36,8/28/23,0,T2M,Archival
8/29/23,16.59510803,24.62398529,31.97444153,0.223024368,0.071783692,48.7,50.2,55.9,22.4,12.2,23.9,36,8/29/23,0,T2M,Archival
8/30/23,17.50503349,24.74423981,32.0031395,0.201089064,0.056943905,48.7,50.2,55.9,22.4,12.2,23.9,36,8/30/23,0,T2M,Archival
8/31/23,17.65119362,24.44901466,31.99085808,0.188828362,0.068855189,48.7,50.2,55.9,22.4,12.2,23.9,36,8/31/23,0,T2M,Archival
9/1/23,17.52970886,23.72062492,31.91615105,0.171969891,0.05372411,48.7,50.2,55.9,22.4,12.2,23.9,36,9/1/23,0,T2M,Archival
9/2/23,15.41500854,23.63026237,32.00714493,0.228201495,-0.009220194,48.7,50.2,55.9,22.4,12.2,23.9,36,9/2/23,0,T2M,Archival
9/3/23,14.83270931,23.63516808,31.99829674,0.244512743,-0.022222169,48.7,50.2,55.9,22.4,12.2,23.9,36,9/3/23,0,T2M,Archival
9/4/23,14.8706007,23.93974495,31.98932838,0.251920674,0.021961546,48.7,50.2,55.9,22.4,12.2,23.9,36,9/4/23,0,T2M,Archival
9/5/23,15.3817625,24.25881004,32.08230209,0.246584654,0.078802936,48.7,50.2,55.9,22.4,12.2,23.9,36,9/5/23,0,T2M,Archival
9/6/23,15.72182941,24.64997101,32.03087234,0.248003933,0.079188645,48.7,50.2,55.9,22.4,12.2,23.9,36,9/6/23,0,T2M,Archival
9/7/23,15.37955761,24.96712685,31.94515991,0.266321368,0.095234126,48.7,50.2,55.9,22.4,12.2,23.9,36,9/7/23,0,T2M,Archival
9/8/23,16.08392525,25.13133049,31.97049904,0.251316812,0.08051382,48.7,50.2,55.9,22.4,12.2,23.9,36,9/8/23,0,T2M,Archival
9/9/23,15.85331821,25.36235619,31.97923851,0.264139944,0.01994065,48.7,50.2,55.9,22.4,12.2,23.9,36,9/9/23,0,T2M,Archival
9/10/23,15.54115963,25.52028084,31.96462822,0.277197811,0.022233708,48.7,50.2,55.9,22.4,12.2,23.9,36,9/10/23,0,T2M,Archival
9/11/23,15.05285931,25.95298195,32.03769302,0.302781185,0.007294966,48.7,50.2,55.9,22.4,12.2,23.9,36,9/11/23,0,T2M,Archival
9/12/23,15.26306438,25.98322868,31.98217773,0.297782342,0.022615897,48.7,50.2,55.9,22.4,12.2,23.9,36,9/12/23,0,T2M,Archival
9/13/23,15.62764263,25.82272911,31.92106438,0.283196847,0.062988915,48.7,50.2,55.9,22.4,12.2,23.9,36,9/13/23,0,T2M,Archival
9/14/23,15.71256256,25.20552063,32.03774643,0.26369328,0.085138418,48.7,50.2,55.9,22.4,12.2,23.9,36,9/14/23,0,T2M,Archival
9/15/23,15.77509689,24.43805122,32.0189476,0.24063762,0.147684947,48.7,50.2,55.9,22.4,12.2,23.9,36,9/15/23,0,T2M,Archival
9/16/23,16.07935715,23.83959961,31.69079781,0.215562291,0.138479754,48.7,50.2,55.9,22.4,12.2,23.9,36,9/16/23,0,T2M,Archival
9/17/23,16.45099068,23.20374298,31.3842392,0.187576453,0.06396959,48.7,50.2,55.9,22.4,12.2,23.9,36,9/17/23,0,T2M,Archival
9/18/23,16.27002907,23.15836906,31.24297142,0.191342778,0.108698577,48.7,50.2,55.9,22.4,12.2,23.9,36,9/18/23,0,T2M,Archival
9/19/23,16.37130928,22.79855919,31.09079933,0.17853472,0.03908525,48.7,50.2,55.9,22.4,12.2,23.9,36,9/19/23,0,T2M,Archival
9/20/23,16.31604195,22.44791985,31.05288124,0.170329942,-0.025059864,48.7,50.2,55.9,22.4,12.2,23.9,36,9/20/23,0,T2M,Archival
9/21/23,16.27127075,22.39065361,30.97524071,0.169982857,-0.008825686,48.7,50.2,55.9,22.4,12.2,23.9,36,9/21/23,0,T2M,Archival
9/22/23,16.6540451,22.00893211,30.99623871,0.148746861,0.089002639,48.7,50.2,55.9,22.4,12.2,23.9,36,9/22/23,0,T2M,Archival
9/23/23,17.20363617,21.80881691,31.41748619,0.127921687,0.296233028,48.7,50.2,55.9,22.4,12.2,23.9,36,9/23/23,0,T2M,Archival
9/24/23,17.62576866,21.28832817,31.28621483,0.101737764,0.216100588,48.7,50.2,55.9,22.4,12.2,23.9,36,9/24/23,0,T2M,Archival
9/25/23,18.06247139,20.80591965,31.19399071,0.076206896,0.081271574,48.7,50.2,55.9,22.4,12.2,23.9,36,9/25/23,0,T2M,Archival
9/26/23,16.29437447,20.11815071,31.70285034,0.106216007,0.169652984,48.7,50.2,55.9,22.4,12.2,23.9,36,9/26/23,0,T2M,Archival
9/27/23,19.20855713,19.3251915,32.20242691,0.003239844,0.171996191,48.7,50.2,55.9,22.4,12.2,23.9,36,9/27/23,0,T2M,Archival
9/28/23,19.78973579,19.80011177,32.35996628,0.000288222,0.140893936,48.7,50.2,55.9,22.4,12.2,23.9,36,9/28/23,0,T2M,Archival
9/29/23,19.1109066,19.33397102,32.2476387,0.006196234,0.145693347,48.7,50.2,55.9,22.4,12.2,23.9,36,9/29/23,0,T2M,Archival
9/30/23,18.97686577,19.01152611,32.36581802,0.000962787,0.135520592,48.7,50.2,55.9,22.4,12.2,23.9,36,9/30/23,0,T2M,Archival
10/1/23,19.03435326,19.03104973,32.68764877,-9.17647E-05,0.158510104,48.7,50.2,55.9,22.4,12.2,23.9,36,10/1/23,0,T2M,Archival
10/2/23,19.42368126,19.43982124,32.71625519,0.000448333,0.136561319,48.7,50.2,55.9,22.4,12.2,23.9,36,10/2/23,0,T2M,Archival
10/3/23,19.4187603,19.47871208,32.69458389,0.001665327,0.108810581,48.7,50.2,55.9,22.4,12.2,23.9,36,10/3/23,0,T2M,Archival
10/4/23,19.38898277,19.54760361,32.69715881,0.004406134,0.055828944,48.7,50.2,55.9,22.4,12.2,23.9,36,10/4/23,0,T2M,Archival
10/5/23,17.49513435,20.01763535,32.555439,0.070069472,0.034085054,48.7,50.2,55.9,22.4,12.2,23.9,36,10/5/23,0,T2M,Archival
10/6/23,17.42826653,20.27697563,32.54311752,0.079130809,0.109898053,48.7,50.2,55.9,22.4,12.2,23.9,36,10/6/23,0,T2M,Archival
10/7/23,17.43868446,20.44903946,32.564991,0.083620972,0.204098955,48.7,50.2,55.9,22.4,12.2,23.9,36,10/7/23,0,T2M,Archival
10/8/23,19.32547188,20.03113365,32.36404419,0.019601716,0.164247096,48.7,50.2,55.9,22.4,12.2,23.9,36,10/8/23,0,T2M,Archival
10/9/23,19.48509216,20.09885597,32.46460724,0.017048995,0.102366529,48.7,50.2,55.9,22.4,12.2,23.9,36,10/9/23,0,T2M,Archival
10/10/23,18.90530396,20.43141556,32.64471817,0.042391989,0.128574505,48.7,50.2,55.9,22.4,12.2,23.9,36,10/10/23,0,T2M,Archival
10/11/23,17.98008537,20.5933075,32.86088943,0.072589503,0.098484814,48.7,50.2,55.9,22.4,12.2,23.9,36,10/11/23,0,T2M,Archival
10/12/23,18.02973747,20.41681671,32.83325577,0.066307757,0.121266037,48.7,50.2,55.9,22.4,12.2,23.9,36,10/12/23,0,T2M,Archival
10/13/23,18.35405731,20.08725357,32.74694061,0.048144341,0.135548532,48.7,50.2,55.9,22.4,12.2,23.9,36,10/13/23,0,T2M,Archival
