"period","Site","sst","bottom_temp","sss","stratification","phase","daylight_hours"
2017-04-03,"T2M",7.839554378,7.173556498,33.06701524,0.0184999412142857,0.443747580093536,12.9825595238095
2017-04-17,"A2M",11.6788756514286,8.16716367864286,31.9698506757143,0.146321332142857,0.610420030683107,13.5310912698413
2017-04-17,"A7M",11.459099495,7.62023666921429,32.4790499557143,0.109682142857143,0.610420030683107,13.5270634920635
2017-04-17,"T2M",11.6577672964286,7.75567947107143,32.904387065,0.1083913285,0.610420030683107,13.5271031746032
2017-05-01,"A2M",13.2750213492857,9.39539657335714,32.0294391085714,0.161651032214286,0.391742682622115,14.0248611111111
2017-05-01,"A7M",13.2698443964286,8.33547289028571,32.1380290985714,0.140981428571429,0.391742682622115,14.0195833333333
2017-05-01,"T2M",13.316819465,7.86049927978571,32.2827584407143,0.1515644495,0.391742682622115,14.0195436507937
2017-05-15,"A2M",14.8422218728571,11.0677198,31.2358072828571,0.157270919714286,0.632048300776337,14.432619047619
2017-05-15,"A7M",14.3070937571429,8.56910790707143,31.9618960792857,0.163942857142857,0.632048300776337,14.4260714285714
2017-05-15,"T2M",13.9914460864286,7.7764634065,32.7031514292857,0.172638407857143,0.632048300776337,14.4261507936508
2017-05-29,"A2M",17.1276412,12.2206741064286,31.1642199928571,0.204456962285714,0.340392298444351,14.713869047619
2017-05-29,"A7M",16.6087343364286,9.86571168857143,31.5597160878571,0.192657142857143,0.340392298444351,14.7065277777778
2017-05-29,"T2M",16.4888276378571,8.97626154757143,32.2055912014286,0.2086823915,0.340392298444351,14.7065873015873
2017-06-12,"A2M",19.761457035,12.5500110221429,30.947043145,0.300476917214286,0.72445372405793,14.8326785714286
2017-06-12,"A7M",20.4264282492857,11.2775952478571,31.0616587235714,0.261396428571429,0.72445372405793,14.8249603174603
2017-06-12,"T2M",20.7262582778571,10.5461670347857,31.3078031542857,0.282780312428571,0.72445372405793,14.8249801587302
2017-06-26,"A2M",21.2614831935714,13.9100119721429,31.8987449914286,0.306311300857143,0.289959851833033,14.7718849206349
2017-06-26,"A7M",22.3348154335714,11.9142291207143,32.4057873321429,0.297731428571429,0.289959851833033,14.7644642857143
2017-06-26,"T2M",23.1033337457143,10.2047031265,32.4700867785714,0.358295295071429,0.289959851833033,14.7644444444444
2017-07-10,"A2M",24.1573692057143,13.8719396592857,31.1621394842857,0.4285595645,0.747786334204316,14.5418452380952
2017-07-10,"A7M",25.3755043585714,11.5891451828571,31.7791558671429,0.393896428571429,0.747786334204316,14.5349801587302
2017-07-10,"T2M",26.2092954085714,10.2684578903571,32.1833605085714,0.442801042285714,0.747786334204316,14.5350595238095
